1070;Pteridophyta;Pteridophyta, hier ein Echtes Farn (Dryopteris filix-mas);Popo010.jpg;Portrait
1070;Pteridophyta;Pteridophyta, hier ein Echtes Farn (Dryopteris filix-mas);PopoDryfil.3.tif;Herbar
1080;Lycopodiatae;Selaginella selaginoides;Sela001.jpg;Portrait
1080;Lycopodiatae;Lycopodium annotinum;Lyco001.jpg;Portrait
1080;Lycopodiatae;Huperzia selago;Lyco010.jpg;Portrait
1080;Lycopodiatae;Lycopodium annotinum;LycoLycann.1.tif;Herbar
1080;Lycopodiatae;Blätter klein, ungeteilt, Sporangien einzeln in den Blattachseln;Lyco009.jpg;Detail
1080;Lycopodiatae;Selaginella selaginoides;SelaSelsel.1.tif;Herbar
1090;Lycopodiaceae;Lycopodium annotinum;Lyco001.jpg;Portrait
1090;Lycopodiaceae;Huperzia selago;Lyco012.jpg;Portrait
1090;Lycopodiaceae;Lycopodium annotinum;LycoLycann.1.tif;Herbar
1090;Lycopodiaceae;Huperzia selago;LycoLycsel.1.tif;Herbar
1090;Lycopodiaceae;Unterwuchs von Nadelwäldern;Vege092.jpg;Standort
1090;Lycopodiaceae;Zwergstrauchgesellschaften;Vege036.jpg;Standort
1095;Huperzia selago;Sporangien in der Triebmitte;Lyco008.jpg;Detail
1095;Huperzia selago;Sporangien in der Triebmitte;Lyco010.jpg;Portrait
1095;Huperzia selago;;Lyco012.jpg;Portrait
1095;Huperzia selago;Zwergstrauchgesellschaften;Vege144.jpg;Standort
1095;Huperzia selago;Sporangien in der Triebmitte;LycoLycsel.1.tif;Herbar
1095;Huperzia selago;Unterwuchs von Nadelwäldern;Vege045.jpg;Standort
1100;Lycopodium annotinum;Pflanze niederliegend;Lyco001.jpg;Portrait
1100;Lycopodium annotinum;Sporangien am Ende der Triebe;Lyco004.jpg;Detail
1100;Lycopodium annotinum;Sporangien am Ende der Triebe;LycoLycann.1.tif;Herbar
1100;Lycopodium annotinum;Unterwuchs von Nadelwäldern;Vege042.jpg;Standort
1100;Lycopodium annotinum;Zwergstrauchgesellschaften;Vege191.jpg;Standort
1110;Selaginellaceae;Selaginella selaginoides;SelaSelsel.1.tif;Herbar
1110;Selaginellaceae;Selaginella selaginoides;Sela001.jpg;Portrait
1120;Selaginella selaginoides;unten Megasporangien mit 4 tetraedrisch angeordneten Makrosporen (deshalb von aussen nicht rund), oben Mikrosporangien mit zahlreichen Mikrosporen (deshalb von aussen rund);Sela002.jpg;Detail
1120;Selaginella selaginoides;;Sela001.jpg;Portrait
1120;Selaginella selaginoides;;Sela003.jpg;Portrait
1120;Selaginella selaginoides;Pflanzen zart und klein, einem Laubmoos gleichend;SelaSelsel.1.tif;Herbar
1120;Selaginella selaginoides;Zwergstrauchgesellschaften;Vege089.jpg;Standort
1120;Selaginella selaginoides;alpine Rasen;Vege147.jpg;Standort
1120;Selaginella selaginoides;alpine Rasen;Vege159.jpg;Standort
1130;Equisetaceae;Equisetum hyemale;Equi001.jpg;Portrait
1130;Equisetaceae;Equisetum arvense;Equi008.jpg;Portrait
1130;Equisetaceae;Equisetum arvense;EquiEquarv.1.tif;Herbar
1130;Equisetaceae;Equisetum hyemale;EquiEquhie.1.tif;Herbar
1130;Equisetaceae;Sporangienähre (hier von Equisetum telmateia);Equi011.jpg;Detail
1130;Equisetaceae;Equisetum telmateia;Equi006.jpg;Portrait
1140;Equisetum arvense;vegetative, grüne Triebe mit unverzweigten Seitentrieben;Equi008.jpg;Portrait
1140;Equisetum arvense;fertile, braune, unverzweigte Triebe mit Sporangienähren an der Spitze;Equi010.jpg;Portrait
1140;Equisetum arvense;links vegetativer, grüner Trieb mit unverzweigten Seitentrieben, rechts fertiler, unverzweigter, chlorophyllloser Trieb ;EquiEquarv.1.tif;Herbar
1140;Equisetum arvense;junger, vegetativer, grüner Trieb mit unverzweigten Seitentrieben;Equi013.jpg;Portrait
1140;Equisetum arvense;Ruderalstelle;Vege028.jpg;Standort
1150;Equisetum hyemale;"grüne, unverzweigte Triebe mit Sporangienähren an der Spitze; vegetative und fertile Triebe gleich";Equi001.jpg;Portrait
1150;Equisetum hyemale;Auenwald;Vege151.jpg;Standort
1150;Equisetum hyemale;alle Triebe unverzweigt, ausdauernd (immergrün);EquiEquhie.1.tif;Herbar
