
564	Cypripedium calceolus
565	Dactylorhiza majalis
566	Listera ovata
567	Ophrys insectifera
568	Orchis ustulata
569	Agrostis stolonifera
570	Apera spica-venti
571	Avena sativa
572	Brachypodium pinnatum
573	Calamagrostis varia
574	Deschampsia caespitosa
575	Festuca arundinacea
576	Hordeum
577	Hordeum vulgare
578	Milium effusum
579	Molinia caerulea
580	Secale cereale
581	Triticum aestivum
582	Zea mays
583	Brachypodium
584	Typhaceae
585	Typha latifolia
586	Nymphaeaceae
587	Nymphaea alba
588	Nuphar lutea
589	Aconitum napellus
590	Aconitum vulparia
591	Adonis aestivalis
592	Anemone
593	Consolida regalis
594	Helleborus foetidus
595	Ranunculus glacialis
596	Ranunculus kuepferi
597	Paronychioideae
598	Herniaria glabra
599	Spergularia rubra
600	Arenaria
601	Minuartia
602	Cerastium strictum
603	Stellaria nemorum
604	Arenaria biflora
605	Arenaria serpyllifolia
606	Minuartia verna
607	Minuartia sedoides
608	Dianthus superbus
609	Saponaria
610	Saponaria officinalis
611	Silene flos-cuculi
612	Silene latifolia
613	Beta vulgaris
614	Amaranthaceae
615	Amaranthus retroflexus
616	Oxyria digyna
617	Reynoutria japonica
618	Polygonum aviculare
619	Polygonum persicaria
620	Betula pendula
621	Betula pubescens
622	Quercus pubescens
623	Quercus robur
624	Quercus petraea
625	Cannabis sativa
626	Sempervivum arachnoideum
627	Sempervivum montanum
628	Sedum album
629	Sedum acre
630	Sedum atratum
631	Chrysosplenium alternifolium
632	Saxifraga
633	Saxifraga bryoides
634	Saxifraga caesia
635	Parnassiaceae
636	Parnassia palustris
637	Amelanchier ovalis
638	Cotoneaster integerrima
639	Crataegus monogyna
640	Malus sylvestris
641	Potentilla crantzii
642	Potentilla sterilis
643	Prunus avium
644	Pyrus pyraster
645	Rubus fruticosus
646	Rubus idaeus
647	Sorbus torminalis
648	Sibbaldia procumbens
649	Astragalus frigidus
650	Hedysarum hedysaroides
651	Lathyrus vernus
652	Medicago falcata
653	Medicago sativa
654	Melilotus
655	Melilotus albus
656	Melilotus officinalis
657	Robinia pseudoacacia
658	Trifolium dubium
659	Circaea lutetiana
660	Oenothera biennis
661	Epilobium angustifolium
662	Epilobium montanum
663	Geranium rotundifolium
664	Balsaminaceae
665	Impatiens parviflora
666	Impatiens noli-tangere
667	Impatiens glandulifera
668	Euphorbia helioscopia
669	Thymelaeaceae
670	Daphne mezereum
