ID	NAME	RANK	TYPE
10892			PICTURETEXT
10893			PICTURETEXT
10894			PICTURETEXT
10895			PICTURETEXT
10896			PICTURETEXT
10897			PICTURETEXT
10898			PICTURETEXT
10899			PICTURETEXT
10900			PICTURETEXT
10901			PICTURETEXT
10902			PICTURETEXT
10903			PICTURETEXT
10904			PICTURETEXT
10905			PICTURETEXT
10906			PICTURETEXT
10907			PICTURETEXT
10908	Blüte vor dem Blattaustrieb		PICTURETEXT
10909			PICTURETEXT
10910	blühend		PICTURETEXT
10911	fruchtend		PICTURETEXT
10912	Zweige mit Sprossdornen		PICTURETEXT
10913			PICTURETEXT
10914	Steinfrüchte		PICTURETEXT
10915			PICTURETEXT
10916	Zweig mit Früchten vor dem Blattaustrieb; Ulmus glabra		PICTURETEXT
10917	Zweig mit Früchten kurz nach dem Blattaustrieb; Ulmus minor		PICTURETEXT
10918	Blätter mit asymmetrischer Basis; Ulmus glabra		PICTURETEXT
10919	Ulmus glabra		PICTURETEXT
10920	Blüten unscheinbar; Ulmus glabra		PICTURETEXT
10921	Ulmus minor		PICTURETEXT
10922	Zweig mit jungen Früchten vor dem Blattaustrieb; Ulmus glabra		PICTURETEXT
10923	Zweig mit Früchten nach dem Blattaustrieb; Ulmus glabra		PICTURETEXT
10924	Ulmus glabra		PICTURETEXT
10925	Blüten unscheinbar, lange vor dem Blattaustrieb; Ulmus glabra		PICTURETEXT
10926	Früchte flach, ringsum grün geflügelt; Ulmus minor		PICTURETEXT
10927	Zweig mit Früchten vor dem Blattaustrieb		PICTURETEXT
10928	Früchte ringsum grün geflügelt		PICTURETEXT
10929			PICTURETEXT
10930	Blätter mit asymmetrischer Basis (Familienmerkmal)		PICTURETEXT
10931			PICTURETEXT
10932	Blüten unscheinbar, lange vor dem Blattaustrieb		PICTURETEXT
10933	Same etwa in der Mitte der Frucht (Pfeil)		PICTURETEXT
10934	Blattoberseite behaart		PICTURETEXT
10935			PICTURETEXT
10936			PICTURETEXT
10937			PICTURETEXT
10938			PICTURETEXT
10939			PICTURETEXT
10940	Same nahe der Ausrandung der Frucht		PICTURETEXT
10941	Blattoberseite kahl, glänzend		PICTURETEXT
10942			PICTURETEXT
10943	Urtica dioica		PICTURETEXT
10944	Urtica dioica		PICTURETEXT
10945	Blüten unscheinbar, in Knäueln; Urtica dioica		PICTURETEXT
10946	Urtica dioica mit Brennhaaren		PICTURETEXT
10947			PICTURETEXT
10948			PICTURETEXT
10949	Blüten unscheinbar, in Knäueln		PICTURETEXT
10950			PICTURETEXT
10951	Pflanze mit Brennhaaren		PICTURETEXT
10952			PICTURETEXT
10953			PICTURETEXT
10954	Erodium cicutarium		PICTURETEXT
10955	Geranium robertianum		PICTURETEXT
10956	Geranium sanguineum		PICTURETEXT
10957	Geranium rotundifolium		PICTURETEXT
10958	Geranium pyrenaicum		PICTURETEXT
10959	Geranium sylvaticum		PICTURETEXT
10960	Geranium sanguineum		PICTURETEXT
10961	Geranium sylvaticum		PICTURETEXT
10962	Früchte mit Schnabel; Geranium robertianum		PICTURETEXT
10963	Früchte mit Schnabel; Erodium cicutarium		PICTURETEXT
10964	Erodium cicutarium		PICTURETEXT
10965	Erodium cicutarium		PICTURETEXT
10966	Erodium cicutarium		PICTURETEXT
10967	Erodium cicutarium		PICTURETEXT
10968			PICTURETEXT
10969			PICTURETEXT
10970			PICTURETEXT
10971			PICTURETEXT
10972			PICTURETEXT
10973			PICTURETEXT
10974	Geranium pyrenaicum		PICTURETEXT
10975	Geranium robertianum		PICTURETEXT
10976	Geranium rotundifolium		PICTURETEXT
10977	Geranium sanguineum		PICTURETEXT
10978	Geranium sylvaticum		PICTURETEXT
10979	Geranium pyrenaicum		PICTURETEXT
10980	Geranium robertianum		PICTURETEXT
10981	Geranium rotundifolium		PICTURETEXT
10982	Geranium sanguineum		PICTURETEXT
10983	Geranium sylvaticum		PICTURETEXT
10984	Geranium sylvaticum		PICTURETEXT
10985	Geranium robertianum		PICTURETEXT
10986			PICTURETEXT
10987			PICTURETEXT
10988			PICTURETEXT
10989			PICTURETEXT
10990			PICTURETEXT
10991	Blüten die nächststehenden Blätter überragend		PICTURETEXT
10992	Kronblätter vorne ausgerandet		PICTURETEXT
10993			PICTURETEXT
10994			PICTURETEXT
10995			PICTURETEXT
10996			PICTURETEXT
10997			PICTURETEXT
10998	Früchte mit Schnabel (Familienmerkmal)		PICTURETEXT
10999			PICTURETEXT
11000			PICTURETEXT
11001			PICTURETEXT
11002			PICTURETEXT
11003			PICTURETEXT
11004			PICTURETEXT
11005	Früchte mit Schnabel (Familienmerkmal)		PICTURETEXT
11006			PICTURETEXT
11007			PICTURETEXT
11008			PICTURETEXT
11009			PICTURETEXT
11010	Blüten kurz gestielt, die nächststehenden Blätter kaum überragend		PICTURETEXT
11011	Kronblätter vorne ganzrandig		PICTURETEXT
11012			PICTURETEXT
11013			PICTURETEXT
11014			PICTURETEXT
11015			PICTURETEXT
11016			PICTURETEXT
11017			PICTURETEXT
11018			PICTURETEXT
11019			PICTURETEXT
11020			PICTURETEXT
11021			PICTURETEXT
11022			PICTURETEXT
11023			PICTURETEXT
11024	Früchte mit Schnabel (Familienmerkmal)		PICTURETEXT
11025			PICTURETEXT
11026			PICTURETEXT
11027	Epilobium montanum		PICTURETEXT
11028	Circaea lutetiana		PICTURETEXT
11029	Oenothera biennis		PICTURETEXT
11030	Epilobium angustifolium		PICTURETEXT
11031	Circaea lutetiana		PICTURETEXT
11032	Oenothera biennis		PICTURETEXT
11033	Epilobium angustifolium; Blüten 4zählig, Fruchtknoten unterständig (blauer Pfeil)		PICTURETEXT
11034	Oenothera biennis; Fruchtknoten unterständig (blaue Pfeile)		PICTURETEXT
11035	Kapselfrucht; Epilobium montanum		PICTURETEXT
11036	Kapselfrucht; Oenothera biennis		PICTURETEXT
11037	Epilobium angustifolium		PICTURETEXT
11038	Epilobium montanum		PICTURETEXT
11039	Epilobium angustifolium		PICTURETEXT
11040	Epilobium montanum		PICTURETEXT
11041	Blütenstand, oben mit Blüten, unten mit stabförmigen Früchten; Epilobium angustifolium		PICTURETEXT
11042	Samen mit Haarschopf; Epilobium montanum		PICTURETEXT
11043			PICTURETEXT
11044			PICTURETEXT
11045			PICTURETEXT
11046	Blütenstand, oben mit Blüten, unten mit stabförmigen Früchten		PICTURETEXT
11047	Fruchtknoten (blauer Pfeil)		PICTURETEXT
11048	Blätter schmallanzettlich		PICTURETEXT
11049			PICTURETEXT
11050			PICTURETEXT
11051			PICTURETEXT
11052	Früchte z.T. versamend		PICTURETEXT
11053			PICTURETEXT
11054	Fruchtknoten (blauer Pfeil)		PICTURETEXT
11055	offene Frucht mit austretenden Samen		PICTURETEXT
11056			PICTURETEXT
11057			PICTURETEXT
11058			PICTURETEXT
11059			PICTURETEXT
11060			PICTURETEXT
11061			PICTURETEXT
11062	Blütenstand, oben mit Blüten, unten mit kugeligen, mit Hakenhaaren besetzten Früchten		PICTURETEXT
11063			PICTURETEXT
11064			PICTURETEXT
11065			PICTURETEXT
11066			PICTURETEXT
11067	Fruchtknoten (blaue Pfeile)		PICTURETEXT
11068	Früchte		PICTURETEXT
11069	Samen ohne Haarschopf		PICTURETEXT
11070			PICTURETEXT
11071			PICTURETEXT
11072			PICTURETEXT
11073			PICTURETEXT
11074	Fruchtknoten (blaue Pfeile)		PICTURETEXT
11075	Früchte		PICTURETEXT
11076	Samen ohne Haarschopf		PICTURETEXT
11077			PICTURETEXT
11078	Arabidopsis thaliana		PICTURETEXT
11079	Kernera saxatilis		PICTURETEXT
11080	Capsella bursa-pastoris		PICTURETEXT
11081	Lunaria annua		PICTURETEXT
11082	Cardamine pratensis		PICTURETEXT
11083	Sinapis arvensis		PICTURETEXT
11084	Thlaspi arvense		PICTURETEXT
11085	Draba aizoides		PICTURETEXT
11086	Blüten mit 4 freien Kronblättern und 2+4 Staubblättern; Cardamine pratensis		PICTURETEXT
11087	Biscutella laevigata		PICTURETEXT
11088	Schotenfrucht: 2 verwachsene Fruchtblätter (blaue Kreise), getrennt durch eine Scheidewand (roter Pfeil, gepunktete Linie); Capsella bursa-pastoris		PICTURETEXT
11089	Brassica napus; Schotenfrüchte stabförmig		PICTURETEXT
11090	Biscutella laevigata; Schotenfrüchte flach, im Umriss brillenförmig (Scheidewand senkrecht zur Fläche)		PICTURETEXT
11091	Draba aizoides; Schotenfrüchte flach, im Umriss lanzettlich bis oval (Scheidewand parallel zur Fläche)		PICTURETEXT
11092	Brassicaceae können unterschiedliche Haartypen ausbilden, im Bild Sternhaare an Arabis alpina		PICTURETEXT
11093			PICTURETEXT
11094			PICTURETEXT
11095			PICTURETEXT
11096	Schotenfrucht kugelig bis eiförmig		PICTURETEXT
11097			PICTURETEXT
11098			PICTURETEXT
11099			PICTURETEXT
11100			PICTURETEXT
11101			PICTURETEXT
11102			PICTURETEXT
11103			PICTURETEXT
11104			PICTURETEXT
11105			PICTURETEXT
11106			PICTURETEXT
11107			PICTURETEXT
11108			PICTURETEXT
11109			PICTURETEXT
11110			PICTURETEXT
11111			PICTURETEXT
11112			PICTURETEXT
11113			PICTURETEXT
11114			PICTURETEXT
11115			PICTURETEXT
11116	Blüten und stabförmige Schotenfrüchte		PICTURETEXT
11117	Pflanze mit Sternhaaren		PICTURETEXT
11118	Pflanze mit steriler Blattrosette (Pfeil)		PICTURETEXT
11119			PICTURETEXT
11120			PICTURETEXT
11121			PICTURETEXT
11122	Frucht mit Schnabel (blauer Pfeil)		PICTURETEXT
11123			PICTURETEXT
11124			PICTURETEXT
11125	Früchte		PICTURETEXT
11126			PICTURETEXT
11127	Cardamine hirsuta		PICTURETEXT
11128	Cardamine pratensis		PICTURETEXT
11129	Cardamine resedifolia		PICTURETEXT
11130	Cardamine hirsuta		PICTURETEXT
11131	Cardamine pratensis		PICTURETEXT
11132	Cardamine resedifolia		PICTURETEXT
11133	Blütenstand mit Blüten (oben) und stabförmigen Schotenfrüchten; Cardamine hirsuta		PICTURETEXT
11134	Cardamine resedifolia		PICTURETEXT
11135			PICTURETEXT
11136			PICTURETEXT
11137			PICTURETEXT
11138			PICTURETEXT
11139	Blütenstand mit Blüten (oben) und stabförmigen Schotenfrüchten		PICTURETEXT
11140			PICTURETEXT
11141			PICTURETEXT
11142			PICTURETEXT
11143			PICTURETEXT
11144			PICTURETEXT
11145	Blütenstand oben mit einer Blüte, unten mit stabförmigen Schotenfrüchten		PICTURETEXT
11146			PICTURETEXT
11147			PICTURETEXT
11148			PICTURETEXT
11149			PICTURETEXT
11150			PICTURETEXT
11151			PICTURETEXT
11152			PICTURETEXT
11153	Blütenstand mit Blüten und stabförmigen Schotenfrüchten		PICTURETEXT
11154			PICTURETEXT
11155			PICTURETEXT
11156			PICTURETEXT
11157	Frucht mit Schnabel (Pfeil)		PICTURETEXT
11158			PICTURETEXT
11159			PICTURETEXT
11160	Blätter mit steifen Haaren (Pfeile)		PICTURETEXT
11161			PICTURETEXT
11162			PICTURETEXT
11163			PICTURETEXT
11164			PICTURETEXT
11165			PICTURETEXT
11166			PICTURETEXT
11167			PICTURETEXT
11168	Schotenfrucht im Umriss brillenförmig, Scheidewand senkrecht zur Fläche		PICTURETEXT
11169			PICTURETEXT
11170			PICTURETEXT
11171			PICTURETEXT
11172			PICTURETEXT
11173	Blütenstand oben blühend, unten mit Schotenfrüchten		PICTURETEXT
11174	Schotenfrucht im Umriss 3eckig, Scheidewand senkrecht zur Fläche		PICTURETEXT
11175			PICTURETEXT
11176			PICTURETEXT
11177			PICTURETEXT
11178			PICTURETEXT
11179			PICTURETEXT
11180			PICTURETEXT
11181	Blätter fiederteilig bis gefiedert		PICTURETEXT
11182	Früchte flach, im Umriss lanzettlich bis oval		PICTURETEXT
11183			PICTURETEXT
11184	Thlaspi arvense		PICTURETEXT
11185	Thlaspi rotundifolium		PICTURETEXT
11186	Thlaspi arvense		PICTURETEXT
11187	Thlaspi rotundifolium		PICTURETEXT
11188	Früchte flach, mit flügelförmigem Rand, Scheidewand senkrecht zur Fläche; Thlaspi arvense		PICTURETEXT
11189	Früchte flach, Scheidewand senkrecht zur Fläche; Thlaspi rotundifolium		PICTURETEXT
11190			PICTURETEXT
11191			PICTURETEXT
11192			PICTURETEXT
11193	Schotenfrüchte an der Spitze des Fruchtstandes noch jung und klein, nach unten grösser und reifer werdend		PICTURETEXT
11194	Frucht mit breitem, flügelförmigem Rand		PICTURETEXT
11195			PICTURETEXT
11196			PICTURETEXT
11197	Thlaspi corymbosum (= Thlaspi rotundifolium subsp. corymbosum)		PICTURETEXT
11198	Thlaspi rotundifolium (= Thlaspi rotundifolium subsp. rotundifolium, = Thlaspi rotundifolium s.str.)		PICTURETEXT
11199	Thlaspi corymbosum (= Thlaspi rotundifolium subsp. corymbosum)		PICTURETEXT
11200			PICTURETEXT
11201	Frucht nicht geflügelt		PICTURETEXT
11202			PICTURETEXT
11203	blühend		PICTURETEXT
11204	fruchtend		PICTURETEXT
11205	blühend		PICTURETEXT
11206	blühend		PICTURETEXT
11207	fruchtend		PICTURETEXT
11208			PICTURETEXT
11209	Frucht flach, im Umriss lanzettlich bis oval, Scheidewand parallel zur Fläche		PICTURETEXT
11210	Blätter schmallanzettlich, bewimpert		PICTURETEXT
11211			PICTURETEXT
11212			PICTURETEXT
11213			PICTURETEXT
11214	Frucht flach, Scheidewand parallel zur Fläche		PICTURETEXT
11215	fruchtend		PICTURETEXT
11216			PICTURETEXT
11217			PICTURETEXT
11218	Frucht flach, Scheidewand parallel zur Fläche		PICTURETEXT
11219	Scheidewand, die nach dem Abfallen der Fruchtblätter und Samen an der Pflanze verbleibt		PICTURETEXT
11220			PICTURETEXT
11221	Helianthemum alpestre		PICTURETEXT
11222	Helianthemum nummularium		PICTURETEXT
11223	Helianthemum alpestre		PICTURETEXT
11224	Helianthemum nummularium		PICTURETEXT
11225	Helianthemum alpestre		PICTURETEXT
11226	Kelch mit 2 kleinen und 3 grossen Kelchblättern; Helianthemum nummularium		PICTURETEXT
11227	Helianthemum alpestre		PICTURETEXT
11228	Helianthemum nummularium		PICTURETEXT
11229	Helianthemum alpestre		PICTURETEXT
11230	Helianthemum nummularium		PICTURETEXT
11231	Helianthemum alpestre		PICTURETEXT
11232	Helianthemum nummularium		PICTURETEXT
11233			PICTURETEXT
11234			PICTURETEXT
11235			PICTURETEXT
11236			PICTURETEXT
11237			PICTURETEXT
11238			PICTURETEXT
11239	Nebenblätter nicht vorhanden		PICTURETEXT
11240			PICTURETEXT
11241			PICTURETEXT
11242			PICTURETEXT
11243			PICTURETEXT
11244			PICTURETEXT
11245			PICTURETEXT
11246	Nebenblätter vorhanden		PICTURETEXT
11247			PICTURETEXT
11248			PICTURETEXT
11249			PICTURETEXT
11250			PICTURETEXT
11251			PICTURETEXT
11252			PICTURETEXT
11253	Nebenblätter vorhanden		PICTURETEXT
11254			PICTURETEXT
11255	Malva neglecta (Malvoideae)		PICTURETEXT
11256	Malva sylvestris (Malvoideae)		PICTURETEXT
11257	Tilia cordata (Tilioideae)		PICTURETEXT
11258	Tilia platyphyllos (Tilioideae)		PICTURETEXT
11259	Malva neglecta (Malvoideae)		PICTURETEXT
11260	Malva sylvestris (Malvoideae)		PICTURETEXT
11261	Tilia platyphyllos (Tilioideae)		PICTURETEXT
11262	Malva neglecta (Malvoideae)		PICTURETEXT
11263	Knospe und junge Frucht; Malva sylvestris (Malvoideae)		PICTURETEXT
11264	Blütenstand mit Blütenknospen; Tilia platyphyllos (Tilioideae)		PICTURETEXT
11265	Malva neglecta		PICTURETEXT
11266	Malva sylvestris		PICTURETEXT
11267	Malva neglecta		PICTURETEXT
11268	Malva sylvestris		PICTURETEXT
11269	Staubfäden miteinander verwachsen; Malva neglecta		PICTURETEXT
11270	Staubfäden miteinander verwachsen; Malva sylvestris		PICTURETEXT
11271	Fruchtblätter ringförmig angeordnet; Malva neglecta		PICTURETEXT
11272			PICTURETEXT
11273			PICTURETEXT
11274			PICTURETEXT
11275	Malva neglecta		PICTURETEXT
11276	Malva sylvestris		PICTURETEXT
11277	Malva neglecta		PICTURETEXT
11278	Malva sylvestris		PICTURETEXT
11279	Malva neglecta		PICTURETEXT
11280	Malva sylvestris; 2-3 Hochblätter pro Blüte (Pfeile)		PICTURETEXT
11281	Knospe und junge Frucht; Malva sylvestris		PICTURETEXT
11282	Früchte; Malva neglecta		PICTURETEXT
11283			PICTURETEXT
11284	 		PICTURETEXT
11285			PICTURETEXT
11286			PICTURETEXT
11287			PICTURETEXT
11288			PICTURETEXT
11289	Früchte		PICTURETEXT
11290			PICTURETEXT
11291			PICTURETEXT
11292			PICTURETEXT
11293			PICTURETEXT
11294			PICTURETEXT
11295	Knospe und junge Frucht		PICTURETEXT
11296			PICTURETEXT
11297	Tilia cordata		PICTURETEXT
11298	Tilia platyphyllos		PICTURETEXT
11299	Tilia platyphyllos		PICTURETEXT
11300	Blütenstand mit Blütenknospen und dem flügelartigen Hochblatt; Tilia platyphyllos		PICTURETEXT
11301	Blütenstand mit dem flügelartigen Hochblatt; Tilia platyphyllos		PICTURETEXT
11302	Tilia cordata		PICTURETEXT
11303	Tilia platyphyllos		PICTURETEXT
11304	Tilia cordata		PICTURETEXT
11305	Tilia platyphyllos		PICTURETEXT
11306	Blütenstand mit Blütenknospen und dem flügelartigen Hochblatt; Tilia platyphyllos		PICTURETEXT
11307	Blütenstand mit dem flügelartigen Hochblatt; Tilia platyphyllos		PICTURETEXT
11308			PICTURETEXT
11309			PICTURETEXT
11310	Blattstiel kahl; Blattunterseite mit braunen Haarbüscheln in den Nervenwinkeln		PICTURETEXT
11311			PICTURETEXT
11312	Blattunterseite mit braunen Haarbüscheln in den Nervenwinkeln		PICTURETEXT
11313	Blütenstand mit flügelartigem Hochblatt (Gattungsmerkmal)		PICTURETEXT
11314			PICTURETEXT
11315			PICTURETEXT
11316	Blattunterseite mit weissen Haarbüscheln in den Nervenwinkeln		PICTURETEXT
11317			PICTURETEXT
11318	Blattunterseite mit weissen Haarbüscheln in den Nervenwinkeln		PICTURETEXT
11319	Blattstiel kurz behaart		PICTURETEXT
11320	Blütenstand mit flügelartigem Hochblatt (Gattungsmerkmal)		PICTURETEXT
11321	Blütenstand mit dem flügelartigen Hochblatt		PICTURETEXT
11322			PICTURETEXT
11323	Daphne mezzereum		PICTURETEXT
11324	Daphne striata		PICTURETEXT
11325	Daphne mezzereum mit Früchten		PICTURETEXT
11326	Daphne striata		PICTURETEXT
11327	Kelchblätter verwachsen, bei Daphne striata rosa		PICTURETEXT
11328	Daphne mezzereum		PICTURETEXT
11329	Daphne striata		PICTURETEXT
11330	Daphne mezzereum mit Früchten		PICTURETEXT
11331	Daphne striata		PICTURETEXT
11332	Blüten 4zählig, Kronblätter fehlend; die Kelchblätter bei Daphne striata rosa		PICTURETEXT
11333	Steinfrüchte; Daphne mezereum		PICTURETEXT
11334	Zweig mit Blüten		PICTURETEXT
11335	Zweig mit unreifen Früchten		PICTURETEXT
11336	Blüten vor den Blättern erscheinend		PICTURETEXT
11337	Pflanze mit reifenden Früchten		PICTURETEXT
11338	Blüten entlang des Triebs		PICTURETEXT
11339	reife Steinfrüchte rot		PICTURETEXT
11340			PICTURETEXT
11341			PICTURETEXT
11342			PICTURETEXT
11343	Blüten am Ende der Triebe		PICTURETEXT
11344			PICTURETEXT
11345			PICTURETEXT
11346	reife Steinfrüchte orange bis braun		PICTURETEXT
11347			PICTURETEXT
11348			PICTURETEXT
11349			PICTURETEXT
11350			PICTURETEXT
11351			PICTURETEXT
11352	endständige Blüte 5zählig (rot eingekreist)		PICTURETEXT
11353	Blätter im Durchlicht hell punktiert (Ölzellen)		PICTURETEXT
11354	Acer campestre		PICTURETEXT
11355	Acer opalus		PICTURETEXT
11356	Acer platanoides		PICTURETEXT
11357	Acer pseudoplatanus		PICTURETEXT
11358	Acer campestre		PICTURETEXT
11359	Acer opalus		PICTURETEXT
11360	Acer platanoides		PICTURETEXT
11361	Acer pseudoplatanus		PICTURETEXT
11362	Acer campestre		PICTURETEXT
11363	Acer opalus		PICTURETEXT
11364	Acer platanoides		PICTURETEXT
11365	Acer campestre		PICTURETEXT
11366	Acer opalus		PICTURETEXT
11367	Acer platanoides		PICTURETEXT
11368	Acer pseudoplatanus		PICTURETEXT
11369	Acer campestre		PICTURETEXT
11370	Acer opalus		PICTURETEXT
11371	Acer platanoides		PICTURETEXT
11372	Acer pseudoplatanus		PICTURETEXT
11373	Acer campestre		PICTURETEXT
11374	Acer opalus		PICTURETEXT
11375	Acer platanoides		PICTURETEXT
11376	Zweig mit Blüten		PICTURETEXT
11377	Zweig mit Früchten		PICTURETEXT
11378			PICTURETEXT
11379	Blüten in abstehenden, wenigblütigen Schirmrispen		PICTURETEXT
11380			PICTURETEXT
11381	eine einzelne Blüte		PICTURETEXT
11382			PICTURETEXT
11383	Zweig mit Früchten		PICTURETEXT
11384			PICTURETEXT
11385	Blüten in schlaff überhängenden, wenigblütigen Schirmrispen		PICTURETEXT
11386	Früchte		PICTURETEXT
11387			PICTURETEXT
11388	Zweig mit Blüten		PICTURETEXT
11389	Zweig mit Früchten; Blattabschnitte in lange Spitzen ausgezogen (rote Pfeile), Buchten zwischen den Zähnen gerundet (blaue Pfeile)		PICTURETEXT
11390			PICTURETEXT
11391	Blüten in abstehenden, vielblütigen Schirmrispen		PICTURETEXT
11392	Früchte		PICTURETEXT
11393			PICTURETEXT
11394	Zweig mit verblühten Blüten und jungen Früchten; die Buchten zwischen den Blattzähnen spitz (blaue Pfeile)		PICTURETEXT
11395	Baum in Blüte		PICTURETEXT
11396	Baum mit Früchten		PICTURETEXT
11397	Blüten in hängenden, vielblütigen Rispen		PICTURETEXT
11398	Früchte		PICTURETEXT
11399			PICTURETEXT
11400			PICTURETEXT
11401			PICTURETEXT
11402	Blüten in aufrechten Rispen		PICTURETEXT
11403	Frucht eine stachelige Kapselfrucht		PICTURETEXT
11404	Blätter bis zum Grunde radiär geteilt		PICTURETEXT
11405	Cornus sanguinea (Cornaceae); Zweig mit Blüten		PICTURETEXT
11406	Fraxinus excelsior (Oleaceae); Zweig mit Früchten		PICTURETEXT
11407	Plantago lanceolata (Plantaginaceae)		PICTURETEXT
11408	Carum carvi (Apiaceae)		PICTURETEXT
11409	Taraxacum officinale (Asteraceae)		PICTURETEXT
11410	Primula elatior (Primulaceae)		PICTURETEXT
11411	Salvia pratensis (Lamiaceae)		PICTURETEXT
11412	Galium odoratum (Rubiaceae)		PICTURETEXT
11413	Campanula trachelium (Campanulaceae)		PICTURETEXT
11414	Viburnum lantana (Adoxaceae)		PICTURETEXT
11415	Blütenhülle doppelt, Kronblätter verwachsen; Gentiana verna (Gentianaceae)		PICTURETEXT
11416	Kronblätter verwachsen, Staubblätter in 1 Kreis; Atropa bella-donna (Solanaceae; 5zählige Blüten, 5 Staubblätter)		PICTURETEXT
11417	Nebenblätter nicht vorhanden (Pfeil); Leucanthemum adustum (Asteraceae)		PICTURETEXT
11418	Cornus sanguinea		PICTURETEXT
11419	Cornus mas		PICTURETEXT
11420	Cornus sanguinea		PICTURETEXT
11421	Cornus mas (blühend)		PICTURETEXT
11422	Blüten; Cornus mas		PICTURETEXT
11423	Steinfrüchte; Cornus sanguinea		PICTURETEXT
11424	Cornus sanguinea		PICTURETEXT
11425	Cornus mas		PICTURETEXT
11426	Cornus sanguinea		PICTURETEXT
11427	Cornus mas (blühend)		PICTURETEXT
11428	Blüten 4zählig; Cornus mas		PICTURETEXT
11429	Steinfrüchte; Cornus sanguinea		PICTURETEXT
11430	Zweig mit Blüten		PICTURETEXT
11431	Zweig mit Blättern und Früchten		PICTURETEXT
11432	Strauch in Blüte (vor dem Blattaustrieb)		PICTURETEXT
11433	Strauch im Spätsommer mit Blättern und roten Früchten		PICTURETEXT
11434	Blüten in einfachen Dolden		PICTURETEXT
11435			PICTURETEXT
11436	Steinfrüchte rot		PICTURETEXT
11437			PICTURETEXT
11438			PICTURETEXT
11439	Zweig mit Blüten		PICTURETEXT
11440	Zweig mit Früchten		PICTURETEXT
11441	Strauch in Blüte (nach dem Blattaustrieb)		PICTURETEXT
11442	Blüten in Schirmrispen		PICTURETEXT
11443	Steinfrüchte blauschwarz		PICTURETEXT
11444			PICTURETEXT
11445	Impatiens glandulifera		PICTURETEXT
11446	Impatiens noli-tangere		PICTURETEXT
11447	Impatiens parviflora		PICTURETEXT
11448	Impatiens glandulifera		PICTURETEXT
11449	Impatiens noli-tangere		PICTURETEXT
11450	Impatiens parviflora		PICTURETEXT
11451	Blüte zygomorph; Impatiens parviflora		PICTURETEXT
11452	Blüte zygomorph, mit Sporn; Impatiens noli-tangere		PICTURETEXT
11453	Impatiens glandulifera		PICTURETEXT
11454	Impatiens glandulifera		PICTURETEXT
11455	Impatiens noli-tangere		PICTURETEXT
11456	Impatiens parviflora		PICTURETEXT
11457	Impatiens glandulifera		PICTURETEXT
11458	Impatiens noli-tangere		PICTURETEXT
11459	Impatiens parviflora		PICTURETEXT
11460	Blüte zygomorph; Impatiens glandulifera		PICTURETEXT
11461	Blüte zygomorph; Impatiens parviflora		PICTURETEXT
11462	Blüte zygomorph, mit Sporn; Impatiens noli-tangere		PICTURETEXT
11463			PICTURETEXT
11464			PICTURETEXT
11465			PICTURETEXT
11466	Frucht (blauer Pfeil)		PICTURETEXT
11467			PICTURETEXT
11468			PICTURETEXT
11469			PICTURETEXT
11470			PICTURETEXT
11471			PICTURETEXT
11472			PICTURETEXT
11473	Blüte seitlich		PICTURETEXT
11474			PICTURETEXT
11475			PICTURETEXT
11476			PICTURETEXT
11477			PICTURETEXT
11478	Blüten seitlich		PICTURETEXT
11479	Blüte von vorne		PICTURETEXT
11480			PICTURETEXT
11481			PICTURETEXT
11482	Vaccinium vitis-idaea		PICTURETEXT
11483	Arctostaphylos uva-ursi		PICTURETEXT
11484	Empetrum hermaphroditum		PICTURETEXT
11485	Erica carnea		PICTURETEXT
11486	Rhododendron ferrugineum		PICTURETEXT
11487	Vaccinium myrtillus		PICTURETEXT
11488	Staubbeutel oft mit 2 hornartigen Anhängseln; Arctostaphylos uva-ursi		PICTURETEXT
11489	Staubbeutel oft mit 2 hornartigen Anhängseln; Vaccinium myrtillus		PICTURETEXT
11490	Vaccinium myrtillus		PICTURETEXT
11491	Loiseleuria procumbens		PICTURETEXT
11492	Rhododendron hirsutum		PICTURETEXT
11493	Steinfrüchte von Empetrum hermaphroditum		PICTURETEXT
11494	Beerenfrüchte (Preiselbeeren) von Vaccinium vitis-idaea		PICTURETEXT
11495			PICTURETEXT
11496			PICTURETEXT
11497			PICTURETEXT
11498			PICTURETEXT
11499			PICTURETEXT
11500	Blätter schuppenförmig, 4zeilig angeordnet		PICTURETEXT
11501			PICTURETEXT
11502			PICTURETEXT
11503			PICTURETEXT
11504			PICTURETEXT
11505			PICTURETEXT
11506	reife Steinfrüchte schwarz		PICTURETEXT
11507	Blattrand stark nach unten umgebogen, auf der Unterseite nur eine schmale Längsfurche frei		PICTURETEXT
11508	Blüten unscheinbar		PICTURETEXT
11509			PICTURETEXT
11510			PICTURETEXT
11511			PICTURETEXT
11512			PICTURETEXT
11513			PICTURETEXT
11514			PICTURETEXT
11515	Blüten rosa		PICTURETEXT
11516			PICTURETEXT
11517			PICTURETEXT
11518			PICTURETEXT
11519			PICTURETEXT
11520			PICTURETEXT
11521			PICTURETEXT
11522	Blattrand stark nach unten umgebogen (Pfeile)		PICTURETEXT
11523			PICTURETEXT
11524	Zweig mit roten Steinfrüchten		PICTURETEXT
11525			PICTURETEXT
11526			PICTURETEXT
11527			PICTURETEXT
11528	Blattunterseite auffallend netznervig		PICTURETEXT
11529	Krone krugförmig, weiss, mit rosa Zipfeln		PICTURETEXT
11530	Steinfrüchte rot		PICTURETEXT
11531			PICTURETEXT
