ID	NAME	RANK	TYPE
14548	Alpen-Binse	0	NAMTEXT
14549	Alpen-Erle	0	NAMTEXT
14550	Alpen-Fettblatt	0	NAMTEXT
14551	Alpen-Greiskraut	0	NAMTEXT
14552	Alpen-Gänsekresse	0	NAMTEXT
14553	Alpen-Hagrose	0	NAMTEXT
14554	Alpen-Hahnenfuss	0	NAMTEXT
14555	Alpen-Heckenkirsche	0	NAMTEXT
14556	Alpen-Klee	0	NAMTEXT
14557	Alpen-Kratzdistel	0	NAMTEXT
14558	Alpen-Kreuzkraut	0	NAMTEXT
14559	Alpen-Labkraut	0	NAMTEXT
14560	Alpen-Leinkraut	0	NAMTEXT
14561	Alpen-Liebstock	0	NAMTEXT
14562	Alpen-Lieschgras	0	NAMTEXT
14563	Alpen-Mannsschild	0	NAMTEXT
14564	Alpen-Milchlattich	0	NAMTEXT
14565	Alpen-Rispengras	0	NAMTEXT
14566	Alpen-Sonnenröschen	0	NAMTEXT
14567	Alpen-Spitzkiel	0	NAMTEXT
14568	Alpen-Steinquendel	0	NAMTEXT
14569	Alpen-Süssklee	0	NAMTEXT
14570	Alpen-Tragant	0	NAMTEXT
14571	Alpen-Vergissmeinnicht	0	NAMTEXT
14572	Alpen-Wegerich	0	NAMTEXT
14573	Alpenazalee	0	NAMTEXT
14574	Alpendost	0	NAMTEXT
14575	Alpenglöckchen	0	NAMTEXT
14576	Alpenhelm	0	NAMTEXT
14577	Alpenlattich	0	NAMTEXT
14578	Alpenmargerite	0	NAMTEXT
14579	Alpenmasslieb	0	NAMTEXT
14580	Alpenrose	0	NAMTEXT
14581	Ampfer	0	NAMTEXT
14582	Amygdaloideae	0	NAMTEXT
14583	Anemone	0	NAMTEXT
14584	Angebranntes Knabenkraut	0	NAMTEXT
14585	Anthophyta	0	NAMTEXT
14586	Arnika	0	NAMTEXT
14587	Arve	0	NAMTEXT
14588	Arznei-Baldrian	0	NAMTEXT
14589	Asclepiadaceae	0	NAMTEXT
14590	Aspe	0	NAMTEXT
14591	Asplenium scolopendrium	0	NAMTEXT
14592	Aster	0	NAMTEXT
14593	Astlose Graslilie	0	NAMTEXT
14594	Aufrechte Bergföhre	0	NAMTEXT
14595	Aufrechte Trespe	0	NAMTEXT
14596	Aufrechter Ziest	0	NAMTEXT
14597	Aufrechtes Fingerkraut	0	NAMTEXT
14598	Aufrechtes Hornkraut	0	NAMTEXT
14599	Augentrost	0	NAMTEXT
14600	Augenwurz	0	NAMTEXT
14601	Aurikel	0	NAMTEXT
14602	Ausdauerndes Bingelkraut	0	NAMTEXT
14603	Avenula pubescens	0	NAMTEXT
14604	Bach-Nelkenwurz	0	NAMTEXT
14605	Bach-Steinbrech	0	NAMTEXT
14606	Bachbungen-Ehrenpreis	0	NAMTEXT
14607	Baldrian	0	NAMTEXT
14608	Bartflechte	0	NAMTEXT
14609	Baumtropfen	0	NAMTEXT
14610	Bebätterte Lebermoose	0	NAMTEXT
14611	Bedecktsamer	0	NAMTEXT
14612	Behaarte Hainsimse	0	NAMTEXT
14613	Behaarte Schlüsselblume	0	NAMTEXT
14614	Behaarte Segge	0	NAMTEXT
14615	Behaarter Klappertopf	0	NAMTEXT
14616	Behaartes Kreuzlabkraut	0	NAMTEXT
14617	Behaartes Schaumkraut	0	NAMTEXT
14618	Beifuss	0	NAMTEXT
14619	Bellidiastrum michelii	0	NAMTEXT
14620	Berg-Ahorn	0	NAMTEXT
14621	Berg-Baldrian	0	NAMTEXT
14622	Berg-Bärlapp	0	NAMTEXT
14623	Berg-Distel	0	NAMTEXT
14624	Berg-Esparsette	0	NAMTEXT
14625	Berg-Flockenblume	0	NAMTEXT
14626	Berg-Gamander	0	NAMTEXT
14627	Berg-Hahnenfuss	0	NAMTEXT
14628	Berg-Hauswurz	0	NAMTEXT
14629	Berg-Klee	0	NAMTEXT
14630	Berg-Laserkraut	0	NAMTEXT
14631	Berg-Margerite	0	NAMTEXT
14632	Berg-Nelkenwurz	0	NAMTEXT
14633	Berg-Spitzkiel	0	NAMTEXT
14634	Berg-Ulme	0	NAMTEXT
14635	Berg-Wegerich	0	NAMTEXT
14636	Berg-Weidenröschen	0	NAMTEXT
14637	Berufkraut	0	NAMTEXT
14638	Besenheide	0	NAMTEXT
14639	Betonienblättrige Rapunzel	0	NAMTEXT
14640	Bewimperte Alpenrose	0	NAMTEXT
14641	Bewimperter Mannsschild	0	NAMTEXT
14642	Bewimperter Steinbrech	0	NAMTEXT
14643	Binse	0	NAMTEXT
14644	Birke	0	NAMTEXT
14645	Bittersüss	0	NAMTEXT
14646	Bittersüsser Nachtschatten	0	NAMTEXT
14647	Blacke	0	NAMTEXT
14648	Blattreiches Läusekraut	0	NAMTEXT
14649	Blaue Heckenkirsche	0	NAMTEXT
14650	Blauer Eisenhut	0	NAMTEXT
14651	Blaues Pfeifengras	0	NAMTEXT
14652	Blaugras	0	NAMTEXT
14653	Blaugrüne Binse	0	NAMTEXT
14654	Blaugrüner Steinbrech	0	NAMTEXT
14655	Bleiche Segge	0	NAMTEXT
14656	Bleichmoose	0	NAMTEXT
14657	Blumen-Esche	0	NAMTEXT
14658	Blutroter Storchschnabel	0	NAMTEXT
14659	Blutwurz	0	NAMTEXT
14660	Blütenpflanzen	0	NAMTEXT
14661	Bocksbart	0	NAMTEXT
14662	Borstgras	0	NAMTEXT
14663	Braun-Klee	0	NAMTEXT
14664	Braune Segge	0	NAMTEXT
14665	Braunstieliger Streifenfarn	0	NAMTEXT
14666	Breit-Wegerich	0	NAMTEXT
14667	Breitblätriges Hornkraut	0	NAMTEXT
14668	Breitblättriger Ehrenpreis	0	NAMTEXT
14669	Breitblättriger Rohrkolben	0	NAMTEXT
14670	Breitblättriges Laserkraut	0	NAMTEXT
14671	Breitblättriges Wollgras	0	NAMTEXT
14672	Brombeere	0	NAMTEXT
14673	Bromberen	0	NAMTEXT
14674	Bromus mollis	0	NAMTEXT
14675	Brunelle	0	NAMTEXT
14676	Bränderli	0	NAMTEXT
14677	Buche	0	NAMTEXT
14678	Buchsblättrige Kreuzblume	0	NAMTEXT
14679	Bunte Kronwicke	0	NAMTEXT
14680	Buntes Reitgras	0	NAMTEXT
14681	Busch-Windröschen	0	NAMTEXT
14682	Bärenklau	0	NAMTEXT
14683	Bärentraube	0	NAMTEXT
14684	Bärlauch	0	NAMTEXT
14685	Bärtige Glockenblume	0	NAMTEXT
14686	Carex contigua	0	NAMTEXT
14687	Carex fusca	0	NAMTEXT
14688	Carex stellulata	0	NAMTEXT
14689	Carex verna	0	NAMTEXT
14690	Caryophylloideae	0	NAMTEXT
14691	Cerastium arvense subsp. strictum	0	NAMTEXT
14692	Chaerophyllum sylvestre	0	NAMTEXT
14693	Chrysanthemum adustum	0	NAMTEXT
14694	Chrysanthemum alpinum	0	NAMTEXT
14695	Chrysanthemum leucanthemum	0	NAMTEXT
14696	Clusius' Enzian	0	NAMTEXT
14697	Clusius' Gemswurz	0	NAMTEXT
14698	Compositae	0	NAMTEXT
14699	Convolvulus sepium	0	NAMTEXT
14700	Coronilla varia	0	NAMTEXT
14701	Crantz' Fingerkraut	0	NAMTEXT
14702	Crataegus oxyacantha	0	NAMTEXT
14703	Cruciferae	0	NAMTEXT
14704	Dach-Trespe	0	NAMTEXT
14705	Davalls Segge	0	NAMTEXT
14706	Delphinium consolida	0	NAMTEXT
14707	Deschampsia flexuosa	0	NAMTEXT
14708	Deutscher Enzian	0	NAMTEXT
14709	Dichtährige Stachel-Segge	0	NAMTEXT
14710	Distel	0	NAMTEXT
14711	Dorniger Moosfarn	0	NAMTEXT
14712	Dost	0	NAMTEXT
14713	Draht-Schmiele	0	NAMTEXT
14714	Dreiblatt-Baldrian	0	NAMTEXT
14715	Dreiblatt-Binse	0	NAMTEXT
14716	Drüsiges Springkraut	0	NAMTEXT
14717	Dunkelgrünes Lungenkraut	0	NAMTEXT
14718	Dunkler Mauerpfeffer	0	NAMTEXT
14719	Eberesche	0	NAMTEXT
14720	Echte Farne	0	NAMTEXT
14721	Echte Goldrute	0	NAMTEXT
14722	Echte Kamille	0	NAMTEXT
14723	Echte Laubmoose	0	NAMTEXT
14724	Echte Mondraute	0	NAMTEXT
14725	Echte Nelkenwurz	0	NAMTEXT
14726	Echte Wallwurz	0	NAMTEXT
14727	Echte Zaunwinde	0	NAMTEXT
14728	Echter Ackersalat	0	NAMTEXT
14729	Echter Baldrian	0	NAMTEXT
14730	Echter Gamander	0	NAMTEXT
14731	Echter Honigklee	0	NAMTEXT
14732	Echter Seidelbast	0	NAMTEXT
14733	Echter Waldmeister	0	NAMTEXT
14734	Echter Wurmfarn	0	NAMTEXT
14735	Echtes Johanniskraut	0	NAMTEXT
14736	Echtes Labkraut	0	NAMTEXT
14737	Echtes Salomonssiegel	0	NAMTEXT
14738	Echtes Seifenkraut	0	NAMTEXT
14739	Edel-Gamander	0	NAMTEXT
14740	Edel-Kastanie	0	NAMTEXT
14741	Edelweiss	0	NAMTEXT
14742	Efeu	0	NAMTEXT
14743	Efeublättriger Ehrenpreis	0	NAMTEXT
14744	Ehrenpreis	0	NAMTEXT
14745	Eibe	0	NAMTEXT
14746	Eiche	0	NAMTEXT
14747	Einblütiges Hornkraut	0	NAMTEXT
14748	Eingriffliger Weissdorn	0	NAMTEXT
14749	Einjährige Sonnenblume	0	NAMTEXT
14750	Einjähriges Berufkraut	0	NAMTEXT
14751	Einjähriges Rispengras	0	NAMTEXT
14752	Einkeimblättrige	0	NAMTEXT
14753	Einköpfiges Berufkraut	0	NAMTEXT
14754	Eisenhut	0	NAMTEXT
14755	Eisenhutblättriger Hahnenfuss	0	NAMTEXT
14756	Eisenkraut	0	NAMTEXT
14757	Elsbeerbaum	0	NAMTEXT
14758	Empetrum nigrum subsp. hermaphroditum	0	NAMTEXT
14759	Engelsüss	0	NAMTEXT
14760	Englisches Raygras	0	NAMTEXT
14761	Enzian	0	NAMTEXT
14762	Equisetum maximum	0	NAMTEXT
14763	Erdbeer-Fingerkraut	0	NAMTEXT
14764	Erdbeere	0	NAMTEXT
14765	Erica herbacea	0	NAMTEXT
14766	Erika	0	NAMTEXT
14767	Erle	0	NAMTEXT
14768	Esche	0	NAMTEXT
14769	Esparsette	0	NAMTEXT
14770	Espe	0	NAMTEXT
14771	Europäische Haselwurz	0	NAMTEXT
14772	Europäische Trollblume	0	NAMTEXT
14773	Evonymus europaeus	0	NAMTEXT
14774	Fallopia japonica	0	NAMTEXT
14775	Falsche Akazie	0	NAMTEXT
14776	Faltenlilie	0	NAMTEXT
14777	Farne im weiteren Sinne	0	NAMTEXT
14778	Faulbaum	0	NAMTEXT
14779	Federgras	0	NAMTEXT
14780	Feinstieliger Ehrenpreis	0	NAMTEXT
14781	Feld-Ahorn	0	NAMTEXT
14782	Feld-Beifuss	0	NAMTEXT
14783	Feld-Ehrenpreis	0	NAMTEXT
14784	Feld-Enzian	0	NAMTEXT
14785	Feld-Hainsimse	0	NAMTEXT
14786	Feld-Spitzkiel	0	NAMTEXT
14787	Feld-Stiefmütterchen	0	NAMTEXT
14788	Feld-Thymian	0	NAMTEXT
14789	Feld-Ulme	0	NAMTEXT
14790	Feld-Witwenblume	0	NAMTEXT
14791	Felsen-Ehrenpreis	0	NAMTEXT
14792	Felsen-Kugelschötchen	0	NAMTEXT
14793	Felsen-Leimkraut	0	NAMTEXT
14794	Felsenkirsche	0	NAMTEXT
14795	Felsenmispel	0	NAMTEXT
14796	Fettblatt	0	NAMTEXT
14797	Fichte	0	NAMTEXT
14798	Fieder-Zwenke	0	NAMTEXT
14799	Finger-Segge	0	NAMTEXT
14800	Fingerhut	0	NAMTEXT
14801	Fingerkraut	0	NAMTEXT
14802	Fingerwurz	0	NAMTEXT
14803	Flatter-Binse	0	NAMTEXT
14804	Flattergras	0	NAMTEXT
14805	Flaum-Eiche	0	NAMTEXT
14806	Flaum-Wiesenhafer	0	NAMTEXT
14807	Flaumhafer	0	NAMTEXT
14808	Flechten	0	NAMTEXT
14809	Fliegen-Ragwurz	0	NAMTEXT
14810	Flockenblume	0	NAMTEXT
14811	Fluhblümchen	0	NAMTEXT
14812	Französisches Raygras	0	NAMTEXT
14813	Frauenmantel	0	NAMTEXT
14814	Frauenmantel, Silbermantel	0	NAMTEXT
14815	Frauenschuh	0	NAMTEXT
14816	Fromental	0	NAMTEXT
14817	Frühlings-Anemone	0	NAMTEXT
14818	Frühlings-Enzian	0	NAMTEXT
14819	Frühlings-Krokus	0	NAMTEXT
14820	Frühlings-Miere	0	NAMTEXT
14821	Frühlings-Platterbse	0	NAMTEXT
14822	Frühlings-Schlüsselblume	0	NAMTEXT
14823	Frühlings-Segge	0	NAMTEXT
14824	Futter-Wicke	0	NAMTEXT
14825	Föhre	0	NAMTEXT
14826	Gamander	0	NAMTEXT
14827	Gamander-Ehrenpreis	0	NAMTEXT
14828	Garten-Mondviole	0	NAMTEXT
14829	Gebirgs-Kälberkropf	0	NAMTEXT
14830	Gebräuchlicher Augentrost	0	NAMTEXT
14831	Gebräuchlicher Baldrian	0	NAMTEXT
14832	Gedrängtährige Segge	0	NAMTEXT
14833	Gefleckte Taubnessel	0	NAMTEXT
14834	Geflecktes Knabenkraut	0	NAMTEXT
14835	Gegenblättriger Steinbrech	0	NAMTEXT
14836	Geissblatt	0	NAMTEXT
14837	Geissfuss	0	NAMTEXT
14838	Gelbe Hainsimse	0	NAMTEXT
14839	Gelbe Luzerne	0	NAMTEXT
14840	Gelbe Schwertlilie	0	NAMTEXT
14841	Gelbe Segge	0	NAMTEXT
14842	Gelber Eisenhut	0	NAMTEXT
14843	Gelber Enzian	0	NAMTEXT
14844	Gelbes Bergveilchen	0	NAMTEXT
14845	Gelbling	0	NAMTEXT
14846	Gemeine Akelei	0	NAMTEXT
14847	Gemeine Berberitze	0	NAMTEXT
14848	Gemeine Esche	0	NAMTEXT
14849	Gemeine Liliensimse	0	NAMTEXT
14850	Gemeine Pestwurz	0	NAMTEXT
14851	Gemeine Skabiose	0	NAMTEXT
14852	Gemeine Waldrebe	0	NAMTEXT
14853	Gemeiner Aronstab	0	NAMTEXT
14854	Gemeiner Beifuss	0	NAMTEXT
14855	Gemeiner Germer	0	NAMTEXT
14856	Gemeiner Goldregen	0	NAMTEXT
14857	Gemeiner Hornklee	0	NAMTEXT
14858	Gemeiner Kreuzdorn	0	NAMTEXT
14859	Gemeiner Natterkopf	0	NAMTEXT
14860	Gemeiner Sauerklee	0	NAMTEXT
14861	Gemeiner Schneeball	0	NAMTEXT
14862	Gemeiner Spindelstrauch	0	NAMTEXT
14863	Gemeiner Tüpfelfarn	0	NAMTEXT
14864	Gemeines Greiskraut	0	NAMTEXT
14865	Gemeines Hirtentäschel	0	NAMTEXT
14866	Gemeines Hornkraut	0	NAMTEXT
14867	Gemeines Katzenpfötchen	0	NAMTEXT
14868	Gemeines Kreuzkraut	0	NAMTEXT
14869	Gemeines Pfaffenhütchen	0	NAMTEXT
14870	Gemeines Sonnenröschen	0	NAMTEXT
14871	Gemskresse	0	NAMTEXT
14872	Gemswurz	0	NAMTEXT
14873	Gemswurz-Greiskraut	0	NAMTEXT
14874	Gemswurz-Kreuzkraut	0	NAMTEXT
14875	Gentiana campestris	0	NAMTEXT
14876	Gentiana germanica	0	NAMTEXT
14877	Gentiana germanica i.w.S.	0	NAMTEXT
14878	Gentiana kochiana	0	NAMTEXT
14879	Gerste	0	NAMTEXT
14880	Gersten-Trespe	0	NAMTEXT
14881	Geschwärzte Segge	0	NAMTEXT
14882	Gestreifter Seidelbast	0	NAMTEXT
14883	Gestutzte Weide	0	NAMTEXT
14884	Getüpfelter Enzian	0	NAMTEXT
14885	Gewöhnliche Gundelrebe	0	NAMTEXT
14886	Gewöhnliche Gänsedistel	0	NAMTEXT
14887	Gewöhnliche Margerite	0	NAMTEXT
14888	Gewöhnliche Steinmispel	0	NAMTEXT
14889	Gewöhnliche Vogelmiere	0	NAMTEXT
14890	Gewöhnlicher Blasenfarn	0	NAMTEXT
14891	Gewöhnlicher Reiherschnabel	0	NAMTEXT
14892	Gewöhnlicher Wacholder	0	NAMTEXT
14893	Gewöhnlicher Wundklee	0	NAMTEXT
14894	Gewöhnliches Brillenschötchen	0	NAMTEXT
14895	Gewöhnliches Fettblatt	0	NAMTEXT
14896	Gewöhnliches Kammgras	0	NAMTEXT
14897	Gewöhnliches Leimkraut	0	NAMTEXT
14898	Gewöhnliches Leinkraut	0	NAMTEXT
14899	Gewöhnliches Rispengras	0	NAMTEXT
14900	Gewöhnliches Ruchgras	0	NAMTEXT
14901	Ginkgo	0	NAMTEXT
14902	Glatthafer	0	NAMTEXT
14903	Gletscher-Hahnenfuss	0	NAMTEXT
14904	Gletscher-Tragant	0	NAMTEXT
14905	Gletscherlinse	0	NAMTEXT
14906	Glocken-Enzian	0	NAMTEXT
14907	Glockenblume	0	NAMTEXT
14908	Gold-Fingerkraut	0	NAMTEXT
14909	Gold-Pippau	0	NAMTEXT
14910	Goldnessel	0	NAMTEXT
14911	Goldregen	0	NAMTEXT
14912	Goldrute	0	NAMTEXT
14913	Gramineae	0	NAMTEXT
14914	Grau-Erle	0	NAMTEXT
14915	Grauer Alpendost	0	NAMTEXT
14916	Graues Greiskraut	0	NAMTEXT
14917	Graues Kreuzkraut	0	NAMTEXT
14918	Greiskraut	0	NAMTEXT
14919	Grossblättrige Schafgarbe	0	NAMTEXT
14920	Grossblütiger Fingerhut	0	NAMTEXT
14921	Grosse Brennessel	0	NAMTEXT
14922	Grosse Soldanelle	0	NAMTEXT
14923	Grosse Sterndolde	0	NAMTEXT
14924	Grosse Teichrose	0	NAMTEXT
14925	Grosses Hexenkraut	0	NAMTEXT
14926	Grosses Zweiblatt	0	NAMTEXT
14927	Grossköpfige Gemswurz	0	NAMTEXT
14928	Grün-Erle	0	NAMTEXT
14929	Grüne Hohlzunge	0	NAMTEXT
14930	Grünstieliger Streifenfarn	0	NAMTEXT
14931	Guter Heinrich	0	NAMTEXT
14932	Gänse-Fingerkraut	0	NAMTEXT
14933	Gänseblümchen	0	NAMTEXT
14934	Gänsefuss	0	NAMTEXT
14935	Günsel	0	NAMTEXT
14936	Habichtskraut	0	NAMTEXT
14937	Hagebuche	0	NAMTEXT
14938	Hahnenfuss	0	NAMTEXT
14939	Hain-Gilbweiderich	0	NAMTEXT
14940	Hain-Sternmiere	0	NAMTEXT
14941	Hainbuche	0	NAMTEXT
14942	Hainsimse	0	NAMTEXT
14943	Halbkugelige Rapunzel	0	NAMTEXT
14944	Hanf	0	NAMTEXT
14945	Hartheu	0	NAMTEXT
14946	Hartriegel	0	NAMTEXT
14947	Haselstrauch	0	NAMTEXT
14948	Hasenlattich	0	NAMTEXT
14949	Hauswurz	0	NAMTEXT
14950	Heckenkirsche	0	NAMTEXT
14951	Hedysarum obscurum	0	NAMTEXT
14952	Heidekraut	0	NAMTEXT
14953	Heidelbeere	0	NAMTEXT
14954	Herbst-Zeitlose	0	NAMTEXT
14955	Herzblättrige Kugelblume	0	NAMTEXT
14956	Himbeere	0	NAMTEXT
14957	Hirschzunge	0	NAMTEXT
14958	Hirsen-Segge	0	NAMTEXT
14959	Hohe Segge	0	NAMTEXT
14960	Hohlzahn	0	NAMTEXT
14961	Holunder	0	NAMTEXT
14962	Holz-Apfelbaum	0	NAMTEXT
14963	Honigklee	0	NAMTEXT
14964	Hopfen	0	NAMTEXT
14965	Hopfenbuche	0	NAMTEXT
14966	Hopfenklee	0	NAMTEXT
14967	Hornkraut	0	NAMTEXT
14968	Hornstrauch	0	NAMTEXT
14969	Horst-Segge	0	NAMTEXT
14970	Hufeisenklee	0	NAMTEXT
14971	Huflattich	0	NAMTEXT
14972	Hunds-Rose	0	NAMTEXT
14973	Hutchinsia alpina	0	NAMTEXT
14974	Hänge-Birke	0	NAMTEXT
14975	Hänge-Segge	0	NAMTEXT
14976	Hügel-Waldmeister	0	NAMTEXT
14977	Hühnerdarm	0	NAMTEXT
14978	Igelfrüchtige Segge	0	NAMTEXT
14979	Immenblatt	0	NAMTEXT
14980	Immergrüne Segge	0	NAMTEXT
14981	Immergrüner Steinbrech	0	NAMTEXT
14982	Immergrünes Felsenblümchen	0	NAMTEXT
14983	Isländisches Moos	0	NAMTEXT
14984	Italienisches Raygras	0	NAMTEXT
14985	Ivapflanze	0	NAMTEXT
14986	Japanischer Staudenknöterich	0	NAMTEXT
14987	Juncus alpinus	0	NAMTEXT
14988	Juniperus communis subsp. alpina	0	NAMTEXT
14989	Juniperus communis subsp. communis	0	NAMTEXT
14990	Juniperus communis subsp. nana	0	NAMTEXT
14991	Kahler Alpendost	0	NAMTEXT
14992	Kahles Bruchkraut	0	NAMTEXT
14993	Kamille	0	NAMTEXT
14994	Kanadische Goldrute	0	NAMTEXT
14995	Karotte	0	NAMTEXT
14996	Kartäuser-Nelke	0	NAMTEXT
14997	Kelch-Liliensimse	0	NAMTEXT
14998	Kerbel	0	NAMTEXT
14999	Kiefer	0	NAMTEXT
15000	Kirsche	0	NAMTEXT
15001	Klappertopf	0	NAMTEXT
15002	Klatsch-Mohn	0	NAMTEXT
15003	Klatschnelke	0	NAMTEXT
15004	Klebrige Salbei	0	NAMTEXT
15005	Klee	0	NAMTEXT
15006	Kleinblütige Segge	0	NAMTEXT
15007	Kleine Brunelle	0	NAMTEXT
15008	Kleine Glockenblume	0	NAMTEXT
15009	Kleine Malve	0	NAMTEXT
15010	Kleine Soldanelle	0	NAMTEXT
15011	Kleine Trauer-Segge	0	NAMTEXT
15012	Kleine Wasserlinse	0	NAMTEXT
15013	Kleiner Klappertopf	0	NAMTEXT
15014	Kleiner Klee	0	NAMTEXT
15015	Kleiner Wiesenknopf	0	NAMTEXT
15016	Kleines Immergrün	0	NAMTEXT
15017	Kleines Leinkraut	0	NAMTEXT
15018	Kleines Springkraut	0	NAMTEXT
15019	Kleinköpfiger Pippau	0	NAMTEXT
15020	Kletten-Distel	0	NAMTEXT
15021	Kletten-Labkraut	0	NAMTEXT
15022	Knabenkraut	0	NAMTEXT
15023	Knaulgras	0	NAMTEXT
15024	Knoblauchhederich	0	NAMTEXT
15025	Knolliger Hahnenfuss	0	NAMTEXT
15026	Knolliges Läusekraut	0	NAMTEXT
15027	Knolliges Rispengras	0	NAMTEXT
15028	Knöllchen-Knöterich	0	NAMTEXT
15029	Knöterich	0	NAMTEXT
15030	Kochs Enzian	0	NAMTEXT
15031	Kohl-Gänsedistel	0	NAMTEXT
15032	Kohl-Kratzdistel	0	NAMTEXT
15033	Kopfbinse	0	NAMTEXT
15034	Kornblume	0	NAMTEXT
15035	Kornelkirsche	0	NAMTEXT
15036	Kratzdistel	0	NAMTEXT
15037	Kraut-Weide	0	NAMTEXT
15038	Kreuzkraut	0	NAMTEXT
15039	Kreuzlabkraut	0	NAMTEXT
15040	Kriechende Quecke	0	NAMTEXT
15041	Kriechender Günsel	0	NAMTEXT
15042	Kriechender Hahnenfuss	0	NAMTEXT
15043	Kriechender Klee	0	NAMTEXT
15044	Kriechendes Fingerkraut	0	NAMTEXT
15045	Kriechendes Gipskraut	0	NAMTEXT
15046	Kriechendes Straussgras	0	NAMTEXT
15047	Krumm-Segge	0	NAMTEXT
15048	Kuckucks-Lichtnelke	0	NAMTEXT
15049	Kugelblume	0	NAMTEXT
15050	Kugelorchis	0	NAMTEXT
15051	Kuhblume	0	NAMTEXT
15052	Kälberkropf	0	NAMTEXT
15053	Königskerze	0	NAMTEXT
15054	Küchenschelle	0	NAMTEXT
15055	Kümmel	0	NAMTEXT
15056	Küpfers Hahnenfuss	0	NAMTEXT
15057	Labiatae	0	NAMTEXT
15058	Labkraut	0	NAMTEXT
15059	Lamiastrum galeobdolon	0	NAMTEXT
15060	Lampen-Königskerze	0	NAMTEXT
15061	Landkartenflechte	0	NAMTEXT
15062	Langhaariges Habichtskraut	0	NAMTEXT
15063	Langsporniges Stiefmütterchen	0	NAMTEXT
15064	Laserkraut	0	NAMTEXT
15065	Lasngspornige Handwurz	0	NAMTEXT
15066	Latsche	0	NAMTEXT
15067	Laubmoose	0	NAMTEXT
15068	Lauch	0	NAMTEXT
15069	Lavendel-Weide	0	NAMTEXT
15070	Lebermoose	0	NAMTEXT
15071	Leg-Föhre	0	NAMTEXT
15072	Leguminosae	0	NAMTEXT
15073	Leimkraut	0	NAMTEXT
15074	Leinkraut	0	NAMTEXT
15075	Lieschgras	0	NAMTEXT
15076	Liguster	0	NAMTEXT
15077	Linaria minor	0	NAMTEXT
15078	Linde	0	NAMTEXT
15079	Lolch	0	NAMTEXT
15080	Lungenkraut	0	NAMTEXT
15081	Lycopodium selago	0	NAMTEXT
15082	Lärche	0	NAMTEXT
15083	Läusekraut	0	NAMTEXT
15084	Löwenzahn	0	NAMTEXT
15085	Magnoliopsida	0	NAMTEXT
15086	Maiglöckchen	0	NAMTEXT
15087	Mais	0	NAMTEXT
15088	Malve	0	NAMTEXT
15089	Mandelblättrige Wolfsmilch	0	NAMTEXT
15090	Manna-Esche	0	NAMTEXT
15091	Mannertreu	0	NAMTEXT
15092	Mannsschild	0	NAMTEXT
15093	Mannsschild-Steinbrech	0	NAMTEXT
15094	Margerite	0	NAMTEXT
15095	Massliebchen	0	NAMTEXT
15096	Matricaria recutita	0	NAMTEXT
15097	Matricaria suaveolens	0	NAMTEXT
15098	Mauer-Habichtskraut	0	NAMTEXT
15099	Mauerpfeffer	0	NAMTEXT
15100	Mauerpfeffer-Steinbrech	0	NAMTEXT
15101	Mauerraute	0	NAMTEXT
15102	Mehl-Primel	0	NAMTEXT
15103	Mehlbeerbaum	0	NAMTEXT
15104	Meisterwurz	0	NAMTEXT
15105	Miere	0	NAMTEXT
15106	Milchkraut	0	NAMTEXT
15107	Mistel	0	NAMTEXT
15108	Mittlerer Wegerich	0	NAMTEXT
15109	Mittleres Zittergras	0	NAMTEXT
15110	Mohn	0	NAMTEXT
15111	Mondraute	0	NAMTEXT
15112	Moor-Birke	0	NAMTEXT
15113	Moor-Geissbart	0	NAMTEXT
15114	Moorbeere	0	NAMTEXT
15115	Moosartiger Steinbrech	0	NAMTEXT
15116	Moose	0	NAMTEXT
15117	Moschus-Schafgarbe	0	NAMTEXT
15118	Muttern	0	NAMTEXT
15119	Mutterwurz	0	NAMTEXT
15120	Mädesüss	0	NAMTEXT
15121	Männliches Knabenkraut	0	NAMTEXT
15122	Märzenglöckchen	0	NAMTEXT
15123	Mäuse-Gerste	0	NAMTEXT
15124	Mücken-Nacktdrüse	0	NAMTEXT
15125	Nachtschatten	0	NAMTEXT
15126	Nackstenglige Kugelblume	0	NAMTEXT
15127	Nacktried	0	NAMTEXT
15128	Nacktsamer	0	NAMTEXT
15129	Narzisse	0	NAMTEXT
15130	Natterkopf	0	NAMTEXT
15131	Nelke	0	NAMTEXT
15132	Nelkenwurz	0	NAMTEXT
15133	Nessel-Ehrenpreis	0	NAMTEXT
15134	Nesselblättrige Glockenblume	0	NAMTEXT
15135	Nestwurz	0	NAMTEXT
15136	Netz-Weide	0	NAMTEXT
15137	Nickendes Leimkraut	0	NAMTEXT
15138	Nickendes Perlgras	0	NAMTEXT
15139	Niedliche Glockenblume	0	NAMTEXT
15140	Niedriges Ruhrkraut	0	NAMTEXT
15141	Niele	0	NAMTEXT
15142	Nieswurz	0	NAMTEXT
15143	Nüsslisalat	0	NAMTEXT
15144	Oenotheraceae	0	NAMTEXT
15145	Orchis	0	NAMTEXT
15146	Orchis globosa	0	NAMTEXT
15147	Orchis maculata	0	NAMTEXT
15148	Osterglocke	0	NAMTEXT
15149	Papilionoideae	0	NAMTEXT
15150	Pappel	0	NAMTEXT
15151	Pelz-Anemone	0	NAMTEXT
15152	Perlgras	0	NAMTEXT
15153	Persischer Ehrenpreis	0	NAMTEXT
15154	Pestwurz	0	NAMTEXT
