ID	NAME	RANK	TYPE
                    
                    
                    
                    
                    
12628	Frï¿½chte abgeflacht	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
12639	Pimpinella major	0	PICTURETEXT
12640	Pimpinella major	0	PICTURETEXT
12641	grundstï¿½ndiges Blatt (Pimpinella majorl)	0	PICTURETEXT
12642	Pimpinella saxifraga	0	PICTURETEXT
12643	Pimpinella saxifraga	0	PICTURETEXT
12644	reife Frï¿½chte (Pimpinella saxifraga)	0	PICTURETEXT
                    
                    
                    
12648	grundstï¿½ndiges Blatt (1fach gefiedert; Gattungsmerkmal)	0	PICTURETEXT
                    
                    
                    
12652	reife Frï¿½chte	0	PICTURETEXT
12653	Stengelblatt	0	PICTURETEXT
12654	Hedera helix; vegetativer Spross	0	PICTURETEXT
12655	Hedera helix; fertiler Spross	0	PICTURETEXT
12656	Hedera helix	0	PICTURETEXT
12657	Hedera helix	0	PICTURETEXT
12658	Hedera helix	0	PICTURETEXT
12659	Hedera helix	0	PICTURETEXT
12660	Hedera helix	0	PICTURETEXT
12661	vegetativer Spross	0	PICTURETEXT
12662	fertiler Spross	0	PICTURETEXT
12663	vegetativer Spross unten; fertiler Spross oben	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
12670	Artemisia absinthium (Asteroideae)	0	PICTURETEXT
12671	Leucanthemum vulgare (Asteroideae)	0	PICTURETEXT
12672	Carlina acaulis (Carduoideae)	0	PICTURETEXT
12673	Cichorium intybus (Cichorioideae)	0	PICTURETEXT
12674	Leontodon helveticus (Cichorioideae)	0	PICTURETEXT
12675	Helianthus annuus (Asteroideae)	0	PICTURETEXT
12676	Bellis perennis (Asteroideae)	0	PICTURETEXT
12677	Cirsium spinosissimum (Carduoideae)	0	PICTURETEXT
12678	Taraxacum officinale (Cichorioideae)	0	PICTURETEXT
12679	Sonchus oleraceus (Cichorioideae)	0	PICTURETEXT
12680	Kï¿½rbchen mit Rï¿½hren- und Zungenblï¿½ten; Doronicum grandiflorum (Asteroideae)	0	PICTURETEXT
12681	Kï¿½rbchen mit Rï¿½hren- und Zungenblï¿½ten; Achillea millefolium (Asteroideae)	0	PICTURETEXT
12682	Kï¿½rbchen nur mit Rï¿½hrenblï¿½ten; Carduus personata (Carduoideae)	0	PICTURETEXT
12683	Kï¿½rbchen nur mit Zungenblï¿½ten; Leontodon hispidus (Cichorioideae)	0	PICTURETEXT
12684	Achï¿½nen auf dem Blï¿½tenboden; Taraxacum offiicinale (Cichorioideae)	0	PICTURETEXT
12685	Artemisia absinthium	0	PICTURETEXT
12686	Gnaphalium supinum ï¿½ eine der kleinsten Asteraceae der Welt	0	PICTURETEXT
12687	Arnica montana	0	PICTURETEXT
12688	Leucanthemum vulgare	0	PICTURETEXT
12689	Eupatorium cannabinum	0	PICTURETEXT
12690	Antennaria dioica	0	PICTURETEXT
12691	Helianthus annuus	0	PICTURETEXT
12692	Achillea millefolium	0	PICTURETEXT
12693	Bellis perennis	0	PICTURETEXT
12694	Kï¿½rbchen nur mit Rï¿½hrenblï¿½ten; Homogyne alpina	0	PICTURETEXT
12695	Kï¿½rbchen mit Rï¿½hrenblï¿½ten und randstï¿½ndigen Zungenblï¿½ten; Doronicum grandiflorum	0	PICTURETEXT
12696	Kï¿½rbchen mit Rï¿½hrenblï¿½ten und randstï¿½ndigen Zungenblï¿½ten; Leucanthemopsis alpina	0	PICTURETEXT
12697	Kï¿½rbchen mit Rï¿½hrenblï¿½ten und randstï¿½ndigen Zungenblï¿½ten; Matricaria chamomilla	0	PICTURETEXT
12698	Adenostyles alliariae	0	PICTURETEXT
12699	Adenostyles alpina	0	PICTURETEXT
12700	Adenostyles alliariae	0	PICTURETEXT
12701	Adenostyles alpina	0	PICTURETEXT
12702	Kï¿½rbchen in einer Schirmrispe; Adenostyles alpina	0	PICTURETEXT
12703	Kï¿½rbchen klein, nur mit wenigen, rosa Rï¿½hrenblï¿½ten; Adenostyles alliariae	0	PICTURETEXT
12704	Adenostyles alliariae	0	PICTURETEXT
                    
                    
                    
                    
12709	Stengelblï¿½tter den Stengel mit 2 Zipfeln umfassend (Pfeile)	0	PICTURETEXT
12710	Kï¿½rbchen in einer Schirmrispe (Gattungsmerkmal)	0	PICTURETEXT
12711	Kï¿½rbchen klein, nur mit wenigen Rï¿½hrenblï¿½ten (Pfeil; Gattungsmerkmal)	0	PICTURETEXT
                    
                    
                    
                    
12716	Kï¿½rbchen in einer Schirmrispe (Gattungsmerkmal)	0	PICTURETEXT
12717	Stengelblï¿½tter ohne den Stengel umfassende Zipfel	0	PICTURETEXT
                    
                    
12720	Pflanze mit oberirdischen Auslï¿½ufern (Pfeile)	0	PICTURETEXT
                    
                    
                    
                    
                    
12726	Artemisia absinthium	0	PICTURETEXT
12727	Artemisia campestris	0	PICTURETEXT
12728	Artemisia vulgaris	0	PICTURETEXT
12729	Artemisia absinthium	0	PICTURETEXT
12730	Artemisia campestris	0	PICTURETEXT
12731	Artemisia vulgaris	0	PICTURETEXT
12732	Kï¿½rbchen zahlreich, klein, nur mit Rï¿½hrenblï¿½ten; Artemisia absinthium	0	PICTURETEXT
12733	verblï¿½hte Blï¿½tenkï¿½rbchen; Artemisia vulgaris	0	PICTURETEXT
12734	Artemisia campestris	0	PICTURETEXT
                    
                    
                    
                    
                    
12740	Blï¿½tter mittelfeingeteilt, beiderseits graufilzig behaart	0	PICTURETEXT
                    
                    
                    
                    
                    
12746	Blï¿½tter feingeteilt, mit fadenfï¿½rmigen Abschnitten	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
12754	verblï¿½hte Blï¿½tenkï¿½rbchen	0	PICTURETEXT
12755	Blï¿½tter grobgeteilt, oberseits grï¿½n, unterseits graufilzig behaart	0	PICTURETEXT
                    
                    
                    
                    
12760	Kï¿½rbchen klein, mit nur wenigen, rosa Rï¿½hrenblï¿½ten	0	PICTURETEXT
12761	Rï¿½hrenblï¿½ten von oben	0	PICTURETEXT
12762	Blï¿½tter gegenstï¿½ndig (Pfeil) ï¿½ eine Ausnahme bei unseren Asteraceae	0	PICTURETEXT
                    
12764	Gnaphalium supinum ï¿½ die kleinste Asteraceae der Schweiz	0	PICTURETEXT
12765	Gnaphalium sylvaticum	0	PICTURETEXT
12766	Gnaphalium supinum	0	PICTURETEXT
12767	Gnaphalium sylvaticum	0	PICTURETEXT
12768	Gnaphalium sylvaticum im Herbst zur Samenreife	0	PICTURETEXT
12769	eine der kleinsten Asteraceae der Welt	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
12777	kurz vor Blï¿½te	0	PICTURETEXT
12778	zur Zeit der Samenreife ï¿½ Pappusborsten als weisse Bï¿½schel sichtbar	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
12785	Stengel 1kï¿½pfig; Kï¿½rbchen nur mit Rï¿½hrenblï¿½ten	0	PICTURETEXT
12786	Stengelblï¿½tter schuppenfï¿½rmig	0	PICTURETEXT
12787	grundstï¿½ndige Blï¿½tter lederig, nierenfï¿½rmig	0	PICTURETEXT
                    
                    
                    
                    
12792	zusammen mit Saxifraga caesia (Saxifragaceae)	0	PICTURETEXT
                    
                    
                    
                    
12797	Petasites albus	0	PICTURETEXT
12798	Petasites hybridus	0	PICTURETEXT
12799	Petasites albus zur Blï¿½tezeit	0	PICTURETEXT
12800	Petasites hybridus zur Fruchtzeit; die Blï¿½tter sind ausgetrieben, der Gesamtblï¿½tenstand verlï¿½ngert und locker	0	PICTURETEXT
12801	junges Kï¿½rbchen mit 2 offenen Rï¿½hrenblï¿½ten; Petasites albus	0	PICTURETEXT
                    
                    
                    
12805	zur Fruchtzeit; die Blï¿½tter sind ausgetrieben, der Gesamtblï¿½tenstand verlï¿½ngert und locker	0	PICTURETEXT
12806	zahlreiche offene Rï¿½hrenblï¿½ten	0	PICTURETEXT
12807	junges Kï¿½rbchen mit 2 offenen Rï¿½hrenblï¿½ten	0	PICTURETEXT
                    
12809	zur Blï¿½tezeit	0	PICTURETEXT
12810	zur Fruchtzeit	0	PICTURETEXT
12811	zur Blï¿½tezeit	0	PICTURETEXT
12812	zur Fruchtzeit; Blï¿½tter jetzt vorhanden, Blï¿½tenstand (jetzt Fruchtstand) verlï¿½ngert und locker	0	PICTURETEXT
12813	zahlreiche offene Rï¿½hrenblï¿½ten	0	PICTURETEXT
                    
                    
                    
                    
12818	Rï¿½hren- und Zungenblï¿½ten gelb	0	PICTURETEXT
12819	Blï¿½tter gegenstï¿½ndig ï¿½ eine Ausnahme bei unseren Asteraceae	0	PICTURETEXT
                    
12821	Calendula officinalis	0	PICTURETEXT
12822	Calendula officinalis	0	PICTURETEXT
12823	Calendula officinalis	0	PICTURETEXT
12824	Calendula officinalis	0	PICTURETEXT
12825	Calendula officinalis: Frï¿½chte verschiedenartig (sichelfï¿½rmig bis eingerollt)	0	PICTURETEXT
                    
                    
                    
                    
                    
12831	Frï¿½chte verschiedenartig (sichelfï¿½rmig bis eingerollt)	0	PICTURETEXT
12832	Doronicum clusii	0	PICTURETEXT
12833	Doronicum grandiflorum	0	PICTURETEXT
12834	Doronicum clusii	0	PICTURETEXT
12835	Doronicum grandiflorum	0	PICTURETEXT
12836	Kï¿½rbchen mit gelben Rï¿½hren- und gelben Zungenblï¿½ten; Doronicum grandiflorum	0	PICTURETEXT
12837	Kï¿½rbchen mit flacher oder halbkugeliger Hï¿½lle; Doronicum grandiflorum	0	PICTURETEXT
                    
                    
                    
                    
12842	grundstï¿½ndige Blï¿½tter in den Stiel verschmï¿½lert (Pfeile)	0	PICTURETEXT
                    
                    
                    
                    
                    
12848	grundstï¿½ndige Blï¿½tter an der Basis gestutzt oder herzfï¿½rmig	0	PICTURETEXT
                    
                    
12851	Pflanze bis 3m hoch, Kï¿½pfe bis 30cm im Durchmesser, alles viel zu gross fï¿½r einen Herbarbeleg. Der schwarze Kreis unten entspricht etwa einem Zweifrankenstï¿½ck.	0	PICTURETEXT
                    
                    
                    
                    
12856	Senecio alpinus	0	PICTURETEXT
12857	Senecio doronicum	0	PICTURETEXT
12858	Senecio incanus	0	PICTURETEXT
12859	Senecio vulgaris	0	PICTURETEXT
12860	Senecio alpinus	0	PICTURETEXT
12861	Senecio doronicum	0	PICTURETEXT
12862	Senecio incanus	0	PICTURETEXT
12863	Senecio vulgaris	0	PICTURETEXT
12864	Kï¿½rbchen mit gelben Rï¿½hren- und gelben Zungenblï¿½ten; Senecio doronicum	0	PICTURETEXT
12865	Hï¿½lle zylindrisch bis glockenfï¿½rmig; Senecio incanus	0	PICTURETEXT
12866	fruchtendes Kï¿½rbchen; Senecio vulgaris	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
12880	Blï¿½tter derb, unterseits filzig behaart	0	PICTURETEXT
                    
                    
12883	Senecio carniolicus (Kleinart aus der Gruppe Senecio incanus i.w.S.)	0	PICTURETEXT
12884	Senecio carniolicus (Kleinart aus der Gruppe Senecio incanus i.w.S.)	0	PICTURETEXT
12885	Senecio carniolicus (Kleinart aus der Gruppe Senecio incanus i.w.S.)	0	PICTURETEXT
                    
12887	Senecio carniolicus (Kleinart aus der Gruppe Senecio incanus i.w.S.)	0	PICTURETEXT
12888	Senecio carniolicus (Kleinart aus der Gruppe Senecio incanus i.w.S.)	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
12895	Kï¿½rbchen nur mit Rï¿½hrenblï¿½ten ï¿½ eine Ausnahme in der Gattung	0	PICTURETEXT
12896	fruchtendes Kï¿½rbchen	0	PICTURETEXT
                    
                    
12899	Solidago canadensis	0	PICTURETEXT
12900	Solidago gigantea	0	PICTURETEXT
12901	Solidago virgaurea	0	PICTURETEXT
12902	Solidago canadensis	0	PICTURETEXT
12903	Solidago gigantea	0	PICTURETEXT
12904	Solidago virgaurea	0	PICTURETEXT
12905	Solidago gigantea	0	PICTURETEXT
12906	Solidago canadensis	0	PICTURETEXT
                    
                    
                    
                    
12911	Stengel behaart	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
12918	Stengel kahl	0	PICTURETEXT
                    
                    
                    
12922	Solidago alpestris (Kleinart aus der Gruppe Solidago virgaurea 1.w.S.) kommt v.a. in der subalpinen und alpinen Stufe vor	0	PICTURETEXT
12923	Solidago alpestris (Kleinart aus der Gruppe Solidago virgaurea 1.w.S.) kommt v.a. in der subalpinen und alpinen Stufe vor	0	PICTURETEXT
12924	Solidago alpestris (Kleinart aus der Gruppe Solidago virgaurea 1.w.S.) kommt v.a. in der subalpinen und alpinen Stufe vor	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
12939	Achillea atrata	0	PICTURETEXT
12940	Achillea macrophylla	0	PICTURETEXT
12941	Achillea millefolium	0	PICTURETEXT
12942	Achillea moschata	0	PICTURETEXT
12943	Achillea atrata	0	PICTURETEXT
12944	Achillea millefolium	0	PICTURETEXT
12945	Achillea moschata	0	PICTURETEXT
12946	Kï¿½rbchen klein, zahlreich, in einer Schirmrispe; Achillea millefolium	0	PICTURETEXT
12947	Achillea moschata	0	PICTURETEXT
                    
                    
                    
                    
12952	Abschnitte der fiederteiligen Blï¿½tter gezï¿½hnt (vgl. Achillea moschata)	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
12974	Abschnitte der fiederteiligen Blï¿½tter nicht gezï¿½hnt (vgl. Achillea atrata)	0	PICTURETEXT
                    
                    
                    
                    
12979	Aster alpinus	0	PICTURETEXT
12980	Aster bellidiastrum	0	PICTURETEXT
12981	Aster alpinus	0	PICTURETEXT
12982	Aster alpinus	0	PICTURETEXT
12983	Aster alpinus	0	PICTURETEXT
12984	Aster bellidiastrum	0	PICTURETEXT
12985	Fruchtstand; Aster alpinus	0	PICTURETEXT
                    
12987	zwischen den Rï¿½hrenblï¿½ten sind die Pappusborsten sichtbar	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
13000	Blï¿½tenboden nicht hohl, Pappus vorhanden (vgl. Bellis perennis)	0	PICTURETEXT
                    
                    
                    
                    
13005	Blï¿½tenboden aufgewï¿½lbt, hohl (Pfeil; vgl. Aster bellidiastrum)	0	PICTURETEXT
                    
                    
13008	Erigeron alpinus	0	PICTURETEXT
13009	Erigeron annuus	0	PICTURETEXT
13010	Erigeron uniflorus	0	PICTURETEXT
13011	Erigeron alpinus	0	PICTURETEXT
13012	Erigeron annuus	0	PICTURETEXT
13013	Erigeron uniflorus	0	PICTURETEXT
13014	Zungen sehr schmal (meist weniger als 1mm breit); Erigeron annuus	0	PICTURETEXT
13015	Zungen sehr schmal (meist weniger als 1mm breit); Erigeron alpinus	0	PICTURETEXT
                    
                    
                    
                    
13020	Hï¿½llblï¿½tter locker behaart	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
13030	in verblï¿½htem Zustand	0	PICTURETEXT
                    
13032	Hï¿½llblï¿½tter weisswollig behaart	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
13040	Hï¿½llblï¿½tter dunkelbraun berandet	0	PICTURETEXT
                    
                    
                    
13044	Leucanthemum adustum	0	PICTURETEXT
13045	Leucanthemum vulgare	0	PICTURETEXT
13046	Leucanthemum adustum	0	PICTURETEXT
13047	Leucanthemum vulgare	0	PICTURETEXT
13048	Leucanthemum vulgare	0	PICTURETEXT
                    
                    
                    
13052	Blattgrund ohne stengelumfassende Zipfel (Pfeil)	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
13059	Blattgrund mit stengelumfassenden Zipfeln (Pfeil)	0	PICTURETEXT
                    
13061	Matricaria chamomilla	0	PICTURETEXT
13062	Matricaria discoidea	0	PICTURETEXT
13063	Matricaria chamomilla	0	PICTURETEXT
13064	Matricaria discoidea	0	PICTURETEXT
13065	Blï¿½tenboden aufgewï¿½lbt, hohl (Pfeil); Matricaria chamomila	0	PICTURETEXT
                    
                    
                    
                    
                    
13071	Blï¿½tenboden aufgewï¿½lbt, hohl (Pfeil; Gattungsmerkmal)	0	PICTURETEXT
                    
                    
                    
                    
                    
13077	ohne Zungenblï¿½ten	0	PICTURETEXT
                    
                    
                    
13081	Carduus personata	0	PICTURETEXT
13082	Carlina acaulis	0	PICTURETEXT
13083	Cirsium arvense	0	PICTURETEXT
13084	Centaurea jacea	0	PICTURETEXT
13085	Carduus defloratus	0	PICTURETEXT
13086	Cirsium spinosissimum	0	PICTURETEXT
13087	Cirsium arvense im Spï¿½tsommer; die Samen mit ihren Pappusborsten als weisse Knï¿½uel sichtbar	0	PICTURETEXT
13088	Centaurea cyanus in einem Roggenfeld	0	PICTURETEXT
13089	Carduus personata	0	PICTURETEXT
13090	Spreublï¿½tter schmallanzettlich; Carlina acaulis	0	PICTURETEXT
13091	Spreublï¿½tter schmallanzettlich; Centaurea montana	0	PICTURETEXT
13092	Carduus defloratus	0	PICTURETEXT
13093	Carduus personata	0	PICTURETEXT
13094	Carduus defloratus	0	PICTURETEXT
13095	Carduus personata	0	PICTURETEXT
13096	Carduus defloratus	0	PICTURETEXT
13097	Carduus personata	0	PICTURETEXT
13098	Pappusborsten nicht federig behaart; Carduus sp.	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
13108	Kï¿½rbchen in Knï¿½ueln	0	PICTURETEXT
                    
                    
13111	Carlina acaulis	0	PICTURETEXT
13112	Carlina acaulis	0	PICTURETEXT
13113	Carlina acaulis	0	PICTURETEXT
13114	Rï¿½hrenblï¿½ten von Carlina acaulis	0	PICTURETEXT
                    
13116	aufgeschnittenes Kï¿½rbchen	0	PICTURETEXT
                    
                    
13119	verblï¿½hte Blï¿½ten mit abfallenden Kronen (Pfeil)	0	PICTURETEXT
13120	Rï¿½hrenblï¿½ten	0	PICTURETEXT
                    
13122	Cirsium arvense	0	PICTURETEXT
13123	Cirsium oleraceum	0	PICTURETEXT
13124	Cirsium spinosissimum	0	PICTURETEXT
13125	Cirsium oleraceum	0	PICTURETEXT
13126	Cirsium spinosissimum	0	PICTURETEXT
13127	Cirsium arvense im Spï¿½tsommer; die Samen mit ihren Pappusborsten als weisse Knï¿½uel sichtbar	0	PICTURETEXT
13128	Pappusborsten federig behaart; Cirsium sp.	0	PICTURETEXT
13129	Cirsium arvense	0	PICTURETEXT
13130	Cirsium oleraceum	0	PICTURETEXT
13131	Cirsium spinosissimum	0	PICTURETEXT
                    
                    
                    
                    
13136	im Spï¿½tsommer; die Samen mit ihren Pappusborsten als weisse Knï¿½uel sichtbar	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
13159	Centaurea cyanus	0	PICTURETEXT
13160	Centaurea jacea	0	PICTURETEXT
13161	Centaurea montana	0	PICTURETEXT
13162	Centaurea scabiosa	0	PICTURETEXT
13163	Centaurea cyanus	0	PICTURETEXT
13164	Centaurea jacea	0	PICTURETEXT
13165	Centaurea montana	0	PICTURETEXT
13166	Centaurea scabiosa	0	PICTURETEXT
13167	Hï¿½llblï¿½tter mit hï¿½utigem Anhï¿½ngsel (Pfeil); Centaurea scabiosa	0	PICTURETEXT
13168	Kï¿½rbchen mit vergrï¿½sserten, sterilen, trichterfï¿½rmigen Randblï¿½ten; Centaurea montana	0	PICTURETEXT
                    
                    
                    
                    
13173	Hï¿½llblï¿½tter mit hï¿½utigem Anhï¿½ngsel (Pfeil)	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
13185	Blï¿½tter am Stengel herablaufend	0	PICTURETEXT
                    
                    
                    
                    
                    
13191	Hï¿½llblï¿½tter mit hï¿½utigem Anhï¿½ngsel (Pfeil; Gattungsmerkmal)	0	PICTURETEXT
                    
13193	Cichorium intybus	0	PICTURETEXT
13194	Crepis biennis	0	PICTURETEXT
13195	Hieracium pilosella	0	PICTURETEXT
13196	Leontodon helveticus	0	PICTURETEXT
13197	Cicerbita alpina	0	PICTURETEXT
13198	Crepis aurea	0	PICTURETEXT
13199	Hieracium murorum	0	PICTURETEXT
13200	Taraxacum officinale	0	PICTURETEXT
13201	Sonchus oleraceus	0	PICTURETEXT
13202	Kï¿½rbchen nur mit Zungenblï¿½ten; Taraxacum officinale	0	PICTURETEXT
13203	bei Verletzung austretender Milchsaft; Sonchus oleraceus	0	PICTURETEXT
13204	Kï¿½rbchen von oben; Cichorium intybus	0	PICTURETEXT
13205	Kï¿½rbchen von oben; Prenanthes purpurea	0	PICTURETEXT
13206	Kï¿½rbchen von oben; Leontodon hispidus	0	PICTURETEXT
13207	Kï¿½rbchen mit reifen Frï¿½chten; Crepis biennis	0	PICTURETEXT
13208	Kï¿½rbchen mit reifen Frï¿½chten; Tragopogon pratensis	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
13220	Kï¿½rbchen in den Achseln von Hochblï¿½ttern sitzend	0	PICTURETEXT
                    
                    
                    
                    
13225	Kï¿½rbchen klein, mit nur wenigen Zungenblï¿½ten	0	PICTURETEXT
                    
13227	Blï¿½tter am Grunde den Stengel umfassend	0	PICTURETEXT
                    
13229	Crepis aurea	0	PICTURETEXT
13230	Crepis biennis	0	PICTURETEXT
13231	Crepis capillaris	0	PICTURETEXT
13232	Crepis aurea	0	PICTURETEXT
13233	Crepis biennis	0	PICTURETEXT
13234	Crepis capillaris	0	PICTURETEXT
13235	Crepis aurea	0	PICTURETEXT
13236	Pappusborsten nicht federig behaart; Crepis biennis	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
13248	Kï¿½rbchen mit reifen Frï¿½chten	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
13255	Hieracium murorum	0	PICTURETEXT
13256	Hieracium pilosella	0	PICTURETEXT
13257	Hieracium villosum	0	PICTURETEXT
13258	Hieracium murorum	0	PICTURETEXT
13259	Hieracium pilosella	0	PICTURETEXT
13260	Hieracium villosum mit reifen Frï¿½chten	0	PICTURETEXT
13261	Hieracium murorum	0	PICTURETEXT
13262	Pappusborsten nicht federig behaart; Hieracium villosum	0	PICTURETEXT
13263	Pappusborsten brï¿½chig; Hieracium sp.	0	PICTURETEXT
                    
                    
                    
                    
13268	grundstï¿½ndige Blï¿½tter grob buchtig gezï¿½hnt	0	PICTURETEXT
                    
                    
                    
                    
13273	Pflanze mit Auslï¿½ufern	0	PICTURETEXT
                    
                    
                    
                    
13278	fruchtend	0	PICTURETEXT
                    
13280	Kï¿½rbchen mit reifen Frï¿½chten	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
13287	Blï¿½tter am Grunde den Stengel umfassend	0	PICTURETEXT
13288	Stengel hohl	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
13297	Frï¿½chte lang geschnï¿½belt	0	PICTURETEXT
                    
                    
13300	Leontodon helveticus	0	PICTURETEXT
13301	Leontodon hispidus	0	PICTURETEXT
13302	Leontodon helveticus	0	PICTURETEXT
13303	Leontodon hispidus	0	PICTURETEXT
13304	Leontodon helveticus	0	PICTURETEXT
13305	Pappusborsten federig behaart, nicht ineinander verflochten, Frucht nicht geschnï¿½belt; Leontodon sp.	0	PICTURETEXT
13306	Pappusborsten federig behaart, nicht ineinander verflochten; Leontodon hispidus	0	PICTURETEXT
                    
                    
                    
                    
                    
13312	Kï¿½rbchen vor dem Aufblï¿½hen aufrecht	0	PICTURETEXT
13313	Stengel mit kleinen Blattschuppen	0	PICTURETEXT
                    
                    
13316	Kï¿½rbchen vor dem Aufblï¿½hen nickend (Pfeil)	0	PICTURETEXT
13317	Kï¿½rbchen vor dem Aufblï¿½hen nickend (Pfeil)	0	PICTURETEXT
                    
13319	Fruchtstand	0	PICTURETEXT
                    
13321	Tragopogon pratensis	0	PICTURETEXT
13322	Tragopogon pratensis	0	PICTURETEXT
13323	Tragopogon pratensis	0	PICTURETEXT
13324	Tragopogon pratensis	0	PICTURETEXT
13325	Frucht mit langem Schnabel (Pfeil); Tragopogon pratensis	0	PICTURETEXT
13326	Pappusborsten federig behaart, miteinander verwoben; Tragopogon pratensis	0	PICTURETEXT
                    
                    
                    
                    
13331	Frucht mit langem Schnabel (Pfeil)	0	PICTURETEXT
13332	Pappusborsten federig behaart, miteinander verwoben (Gattungsmerkmal)	0	PICTURETEXT
                    
13334	Campanula barbata	0	PICTURETEXT
13335	Campanula rhomboidalis	0	PICTURETEXT
13336	Phyteuma orbiculare	0	PICTURETEXT
13337	Phyteuma spicatum	0	PICTURETEXT
13338	Campanula cochleariifolia	0	PICTURETEXT
13339	Campanula trachelium	0	PICTURETEXT
13340	Phyteuma hemisphaericum	0	PICTURETEXT
13341	Phyteuma betonicifolium	0	PICTURETEXT
13342	Campanula cochleariifolia	0	PICTURETEXT
13343	Campanula trachelium	0	PICTURETEXT
13344	Phyteuma hemisphaericum	0	PICTURETEXT
13345	Phyteuma spicatum	0	PICTURETEXT
13346	Campanula cochleariifolia	0	PICTURETEXT
13347	Campanula barbata	0	PICTURETEXT
13348	Campanula rhomboidalis	0	PICTURETEXT
13349	Campanula scheuchzeri	0	PICTURETEXT
13350	Campanula cochleariifolia	0	PICTURETEXT
13351	Campanula rotundifolia	0	PICTURETEXT
13352	Campanula scheuchzeri	0	PICTURETEXT
13353	Campanula trachelium	0	PICTURETEXT
13354	Campanula cochleariifolia	0	PICTURETEXT
13355	Campanula scheuchzeri	0	PICTURETEXT
13356	Campanula trachelium	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
13368	grundstï¿½ndiges Blatt (Pfeil)	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
13375	grundstï¿½ndige Blï¿½tter rundlich, Stengelblï¿½tter lanzettlich	0	PICTURETEXT
13376	grundstï¿½ndiges Blatt	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
13383	Kelchblï¿½tter mit rï¿½ckwï¿½rtsgerichtetem, herzfï¿½rmigem Anhï¿½ngsel (rot punktiert)	0	PICTURETEXT
                    
                    
                    
                    
13388	Blï¿½ten in einseitswendiger Traube	0	PICTURETEXT
                    
                    
                    
                    
                    
13394	Phyteuma betonicifolium	0	PICTURETEXT
13395	Phyteuma hemisphaericum	0	PICTURETEXT
13396	Phyteuma orbiculare	0	PICTURETEXT
13397	Phyteuma spicatum	0	PICTURETEXT
13398	Phyteuma betonicifolium	0	PICTURETEXT
13399	Phyteuma hemisphaericum	0	PICTURETEXT
13400	Phyteuma orbiculare	0	PICTURETEXT
13401	Phyteuma spicatum	0	PICTURETEXT
13402	Phyteuma betonicifolium	0	PICTURETEXT
13403	Phyteuma hemisphaericum	0	PICTURETEXT
13404	Phyteuma orbiculare	0	PICTURETEXT
13405	Phyteuma spicatum	0	PICTURETEXT
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
                    
13428	Sambucus nigra (Adoxaceae)	0	PICTURETEXT
13429	Lonicera caerulea (Caprifoliaceae)	0	PICTURETEXT
13430	Knautia arvensis (Dipsacaceae)	0	PICTURETEXT
13431	Viburnum opulus (Adoxaceae)	0	PICTURETEXT
13432	Lonicera xylosteum (Caprifoliaceae)	0	PICTURETEXT
13433	Scabiosa columbaria (Dipsacaceae)	0	PICTURETEXT
13434	Valeriana officinalis (Valerianaceae)	0	PICTURETEXT
13435	Viburnum lantana (Adoxaceae)	0	PICTURETEXT
13436	Lonicera xylosteum (Caprifoliaceae)	0	PICTURETEXT
13437	Knautia arvensis (Dipsacaceae)	0	PICTURETEXT
13438	Valeriana officinalis (Valerianaceae)	0	PICTURETEXT
13439	Zweig mit Blï¿½ten; Sambucus racemosa	0	PICTURETEXT
