ID	NAME	RANK	TYPE
9569	Cyathien; Tragblätter (blaue Pfeile), Drüsen der Hüllbecher sichelförmig (rote Pfeile), aus einem Hüllbecher hängende, weibliche Blüte (grüner Pfeil)		PICTURETEXT
9570	Cyathien		PICTURETEXT
9571			PICTURETEXT
9572			PICTURETEXT
9573			PICTURETEXT
9574			PICTURETEXT
9575			PICTURETEXT
9576			PICTURETEXT
9577	Drüsen am Hüllbecher oval (Pfeile)		PICTURETEXT
9578			PICTURETEXT
9579	weibliche Pflanze links, männliche Pflanze rechts		PICTURETEXT
9580	männliche Pflanze		PICTURETEXT
9581	weibliche Pflanze		PICTURETEXT
9582			PICTURETEXT
9583	weibliche Pflanze		PICTURETEXT
9584	männliche Blüten		PICTURETEXT
9585	Früchte		PICTURETEXT
9586			PICTURETEXT
9587	Hypericum perforatum		PICTURETEXT
9588	Hypericum perforatum		PICTURETEXT
9589	Hypericum perforatum		PICTURETEXT
9590	Hypericum perforatum		PICTURETEXT
9591	Blatt von Hypericum perforatum, aufgrund der Ölzellen hell punktiert		PICTURETEXT
9592			PICTURETEXT
9593			PICTURETEXT
9594			PICTURETEXT
9595	Staubfäden am Grunde in 3 Bündel verwachsen		PICTURETEXT
9596	Blatt im Durchlicht hell punktiert (Ölzellen)		PICTURETEXT
9597			PICTURETEXT
9598	Linum catharticum		PICTURETEXT
9599	Linum catharticum		PICTURETEXT
9600	Linum catharticum		PICTURETEXT
9601	Linum catharticum		PICTURETEXT
9602			PICTURETEXT
9603			PICTURETEXT
9604			PICTURETEXT
9605	Blütenknospen nickend		PICTURETEXT
9606			PICTURETEXT
9607			PICTURETEXT
9608			PICTURETEXT
9609			PICTURETEXT
9610			PICTURETEXT
9611			PICTURETEXT
9612	Populus nigra; Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen		PICTURETEXT
9613	Zweig mit Kätzchen; Populus tremula		PICTURETEXT
9614	Salix caprea; Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen		PICTURETEXT
9615	Salix reticulata (männlich)		PICTURETEXT
9616	Populus tremula		PICTURETEXT
9617	Salix purpurea		PICTURETEXT
9618	Salix retusa		PICTURETEXT
9619	weibliches Kätzchen, Narben als rötliche Fäden erkennbar; Populus tremula		PICTURETEXT
9620	männliche Kätzchen; Salix caprea		PICTURETEXT
9621	weibliche Kätzchen; Salix caprea		PICTURETEXT
9622	Populus alba		PICTURETEXT
9623	Populus nigra		PICTURETEXT
9624	Populus. tremula		PICTURETEXT
9625	Populus alba		PICTURETEXT
9626	Populus nigra		PICTURETEXT
9627	Populus tremula		PICTURETEXT
9628	weibliches Kätzchen, Narben als rötliche Fäden erkennbar; Populus tremula		PICTURETEXT
9629	Tragblätter zerschlitzt (grüner Pfeil); Teil eines männlichen Kätzchens; Populus tremula		PICTURETEXT
9630			PICTURETEXT
9631			PICTURETEXT
9632	Blätter unterseits dicht grau bis weiss behaart		PICTURETEXT
9633	Blätter unterseits dicht grau bis weiss behaart		PICTURETEXT
9634			PICTURETEXT
9635	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen		PICTURETEXT
9636			PICTURETEXT
9637	Blätter unterseits kahl		PICTURETEXT
9638			PICTURETEXT
9639			PICTURETEXT
9640	Zweig mit Kätzchen (vor dem Blattaustrieb)		PICTURETEXT
9641			PICTURETEXT
9642	im Frühling noch vor dem Blattaustrieb		PICTURETEXT
9643	weibliches Kätzchen, Narben als rötliche Fäden erkennbar		PICTURETEXT
9644	Teil eines männlichen Kätzchens; Tragblätter zerschlitzt (grüner Pfeil; Gattungsmerkmal)		PICTURETEXT
9645	Blätter unterseits nicht grau bis weiss behaart		PICTURETEXT
9646			PICTURETEXT
9647			PICTURETEXT
9648	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen; Salix caprea		PICTURETEXT
9649	Salix elaeagnos		PICTURETEXT
9650	Salix herbacea		PICTURETEXT
9651	Salix reticulata (männlich)		PICTURETEXT
9652	Salix alba		PICTURETEXT
9653	Salix helvetica		PICTURETEXT
9654	Salix purpurea		PICTURETEXT
9655	Salix retusa		PICTURETEXT
9656	insektenbestäubt (roter Pfeil); männliche Kätzchen; Salix sp.		PICTURETEXT
9657	Tragblätter der Blüten nicht zerschlitzt (rote Pfeile); weibliches Kätzchen; Salix sp.		PICTURETEXT
9658	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen		PICTURETEXT
9659			PICTURETEXT
9660			PICTURETEXT
9661			PICTURETEXT
9662	Blätter unterseits dicht seidig behaart		PICTURETEXT
9663	Zweig mit männlichen Kätzchen		PICTURETEXT
9664			PICTURETEXT
9665	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen		PICTURETEXT
9666	Zweig mit männlichen Kätzchen		PICTURETEXT
9667			PICTURETEXT
9668	weibliche Kätzchen		PICTURETEXT
9669	männliches Kätzchen		PICTURETEXT
9670			PICTURETEXT
9671			PICTURETEXT
9672	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen		PICTURETEXT
9673	Blätter unterseits weissfilzig behaart, mit nach unten umgebogenem Rand		PICTURETEXT
9674			PICTURETEXT
9675			PICTURETEXT
9676	männliches Kätzchen		PICTURETEXT
9677			PICTURETEXT
9678			PICTURETEXT
9679			PICTURETEXT
9680			PICTURETEXT
9681	Früchte dicht behaart		PICTURETEXT
9682	Blattunterseite		PICTURETEXT
9683			PICTURETEXT
9684	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen		PICTURETEXT
9685	Blätter nur in der vorderen Hälfte gezähnt, unterseits kahl		PICTURETEXT
9686	versamende Früchte; die Samen hier als dunkle Punkte zu erkennen		PICTURETEXT
9687			PICTURETEXT
9688			PICTURETEXT
9689	weibliches Kätzchen		PICTURETEXT
9690	männliches Kätzchen		PICTURETEXT
9691			PICTURETEXT
9692			PICTURETEXT
9693			PICTURETEXT
9694			PICTURETEXT
9695	weibliches Kätzchen		PICTURETEXT
9696	Blätter rundlich, fein gezähnt		PICTURETEXT
9697			PICTURETEXT
9698	männliche Pflanze		PICTURETEXT
9699			PICTURETEXT
9700			PICTURETEXT
9701	männliche Pflanze		PICTURETEXT
9702	Blätter mit deutlicher Netznervatur (hier Blattoberseite)		PICTURETEXT
9703	Blätter mit deutlicher Netznervatur (hier Blattunterseite)		PICTURETEXT
9704			PICTURETEXT
9705			PICTURETEXT
9706	männliche Pflanze		PICTURETEXT
9707	weibliche Pflanze		PICTURETEXT
9708			PICTURETEXT
9709			PICTURETEXT
9710			PICTURETEXT
9711			PICTURETEXT
9712	verblühte männliche Kätzchen; Blätter vorne ausgerandet (Pfeil)		PICTURETEXT
9713			PICTURETEXT
9714	Viola hirta		PICTURETEXT
9715	Viola arvensis		PICTURETEXT
9716	Viola biflora		PICTURETEXT
9717	Viola calcarata		PICTURETEXT
9718	Viola reichenbachiana		PICTURETEXT
9719	Viola tricolor		PICTURETEXT
9720	Viola biflora		PICTURETEXT
9721	Viola calcarata		PICTURETEXT
9722	Viola arvensis		PICTURETEXT
9723	Viola biflora		PICTURETEXT
9724	unterstes Kronblatt am Grunde gespornt (roter Pfeil); Viola calcarata		PICTURETEXT
9725	Frucht; Viola reichenbachiana		PICTURETEXT
9726			PICTURETEXT
9727			PICTURETEXT
9728			PICTURETEXT
9729			PICTURETEXT
9730			PICTURETEXT
9731			PICTURETEXT
9732			PICTURETEXT
9733			PICTURETEXT
9734	Frucht		PICTURETEXT
9735			PICTURETEXT
9736			PICTURETEXT
9737			PICTURETEXT
9738			PICTURETEXT
9739			PICTURETEXT
9740	Kelchblätter länger als die Kronblätter, daher Kelchblätter von vorne sichtbar		PICTURETEXT
9741			PICTURETEXT
9742			PICTURETEXT
9743	Kronblätter länger als die Kelchblätter		PICTURETEXT
9744			PICTURETEXT
9745			PICTURETEXT
9746			PICTURETEXT
9747	Kronblätter länger als die Kelchblätter		PICTURETEXT
9748			PICTURETEXT
9749			PICTURETEXT
9750			PICTURETEXT
9751	Blätter nierenförmig (Pfeil)		PICTURETEXT
9752			PICTURETEXT
9753			PICTURETEXT
9754			PICTURETEXT
9755			PICTURETEXT
9756			PICTURETEXT
9757			PICTURETEXT
9758	Blüten 3-4cm mit Durchmesser, gross im Vergleich zu anderen Viola-Arten		PICTURETEXT
9759	Sporn (roter Pfeil) lang im Vergleich zu anderen Viola-Arten		PICTURETEXT
9760			PICTURETEXT
9761	Oxalis acetosella		PICTURETEXT
9762	Oxalis acetosella		PICTURETEXT
9763	Oxalis acetosella		PICTURETEXT
9764	Oxalis acetosella		PICTURETEXT
9765			PICTURETEXT
9766			PICTURETEXT
9767			PICTURETEXT
9768			PICTURETEXT
9769			PICTURETEXT
9770			PICTURETEXT
9771			PICTURETEXT
9772			PICTURETEXT
9773	Trifolium pratense		PICTURETEXT
9774	Lathyrus vernus		PICTURETEXT
9775	Hippocrepis comosa		PICTURETEXT
9776	Robinia pseudoacacia		PICTURETEXT
9777	Onobrychis viciifolia		PICTURETEXT
9778	Oxytropis campestris		PICTURETEXT
9779	Laburnum anagyroides		PICTURETEXT
9780	Vicia sepium		PICTURETEXT
9781	Anthyllis vulneraria		PICTURETEXT
9782	Lotus corniculatus		PICTURETEXT
9783	Astragalus alpinus		PICTURETEXT
9784	Wurzelknöllchen		PICTURETEXT
9785	Laburnum anagyroides		PICTURETEXT
9786	Blüten von Vicia sativa		PICTURETEXT
9787	Hülsenfrucht von Hedysarum hedysaroides		PICTURETEXT
9788	Hülsenfrüchte von Astragalus alpinus		PICTURETEXT
9789	Trifolium pratense		PICTURETEXT
9790	Lathyrus vernus		PICTURETEXT
9791	Hippocrepis comosa		PICTURETEXT
9792	Robinia pseudoacacia		PICTURETEXT
9793	Onobrychis viciifolia		PICTURETEXT
9794	Oxytropis campestris		PICTURETEXT
9795	Laburnum anagyroides		PICTURETEXT
9796	Vicia sepium		PICTURETEXT
9797	Anthyllis vulneraria		PICTURETEXT
9798	Lotus corniculatus		PICTURETEXT
9799	Astragalus alpinus		PICTURETEXT
9800	Blütenaufbau der Faboideae		PICTURETEXT
9801	Blüten zygomorph, mit Flügel, Fahne und Schiffchen; Vicia satica		PICTURETEXT
9802	Staubfäden verwachsen; Lathyrus pratensis		PICTURETEXT
9803	Laburnum anagyroides		PICTURETEXT
9804	Medicago sativa		PICTURETEXT
9805	Hülsenfrucht von Hedysarum hedysaroides		PICTURETEXT
9806	Hülsenfrüchte von Astragalus alpinus		PICTURETEXT
9807	Laburnum anagyroides		PICTURETEXT
9808	Laburnum anagyroides		PICTURETEXT
9809	Laburnum anagyroides		PICTURETEXT
9810			PICTURETEXT
9811			PICTURETEXT
9812			PICTURETEXT
9813			PICTURETEXT
9814	Frucht		PICTURETEXT
9815			PICTURETEXT
9816	Medicago falcata		PICTURETEXT
9817	Medicago lupulina		PICTURETEXT
9818	Medicago sativa		PICTURETEXT
9819	Medicago falcata		PICTURETEXT
9820	Medicago lupulina		PICTURETEXT
9821	Medicago sativa		PICTURETEXT
9822	Blütenstand; Medicago falcata		PICTURETEXT
9823	Fruchtstand mit nierenförmig gewundenen Früchten; Früchte sichtbar, da die Krone nach dem Verblühen abfällt; Medicago lupulina		PICTURETEXT
9824	Fruchtstand mit schraubenförmig gewundenen Früchten; Früchte sichtbar, da die Krone nach dem Verblühen abfällt; Medicago sativa		PICTURETEXT
9825			PICTURETEXT
9826	Frucht sichelförmig (Pfeil)		PICTURETEXT
9827			PICTURETEXT
9828			PICTURETEXT
9829	Frucht sichelförmig (Pfeil)		PICTURETEXT
9830			PICTURETEXT
9831			PICTURETEXT
9832			PICTURETEXT
9833			PICTURETEXT
9834	Fruchtstand mit nierenförmig gewundenen Früchten; Früchte sichtbar, da die Krone nach dem Verblühen abfällt		PICTURETEXT
9835			PICTURETEXT
9836			PICTURETEXT
9837	Fruchtstand mit nierenförmig gewundenen Früchten; Früchte sichtbar, da die Krone nach dem Verblühen abfällt		PICTURETEXT
9838			PICTURETEXT
9839			PICTURETEXT
9840	Fruchtstand mit schraubenförmig gewundenen Früchten; Früchte sichtbar, da die Krone nach dem Verblühen abfällt		PICTURETEXT
9841			PICTURETEXT
9842			PICTURETEXT
9843	Fruchtstand mit schraubenförmig gewundenen Früchten; Früchte sichtbar, da die Krone nach dem Verblühen abfällt		PICTURETEXT
9844			PICTURETEXT
9845	Melilotus officinalis		PICTURETEXT
9846	Melilotus albus		PICTURETEXT
9847	Melilotus officinalis		PICTURETEXT
9848	Melilotus albus		PICTURETEXT
9849	Blütenstand; Melilotus albus		PICTURETEXT
9850	Früchte gerade; Früchte sichtbar, da die Krone nach dem Verblühen abfällt; Melilotus albus		PICTURETEXT
9851			PICTURETEXT
9852			PICTURETEXT
9853			PICTURETEXT
9854			PICTURETEXT
9855			PICTURETEXT
9856	Früchte gerade; Früchte sichtbar, da die Krone nach dem Verblühen abfällt (Gattungsmerkmal)		PICTURETEXT
9857			PICTURETEXT
9858			PICTURETEXT
9859			PICTURETEXT
9860			PICTURETEXT
9861	Früchte gerade; Früchte sichtbar, da die Krone nach dem Verblühen abfällt (Gattungsmerkmal)		PICTURETEXT
9862			PICTURETEXT
9863	Trifolium pratense		PICTURETEXT
9864	Trifolium badium		PICTURETEXT
9865	Trifolium repens		PICTURETEXT
9866	Trifolium alpinum		PICTURETEXT
9867	Trifolium dubium		PICTURETEXT
9868	Trifolium montanum		PICTURETEXT
9869	Trifolium pratense: links verblüht; Früchte nicht sichtbar, da die Krone nach dem Verblühen nicht abfällt		PICTURETEXT
9870	Trifolium badium: Blütenstand oben mit blühenden, unten mit verblühten Blüten		PICTURETEXT
9871	Trifolium repens: Blütenstand oben mit blühenden, unten mit verblühten Blüten		PICTURETEXT
9872	Blütenstand mit verblühten Blüten; Trifolium alpinum		PICTURETEXT
9873			PICTURETEXT
9874			PICTURETEXT
9875			PICTURETEXT
9876			PICTURETEXT
9877			PICTURETEXT
9878			PICTURETEXT
9879	Blütenstand mit verblühten Blüten		PICTURETEXT
9880			PICTURETEXT
9881			PICTURETEXT
9882			PICTURETEXT
9883			PICTURETEXT
9884			PICTURETEXT
9885	links verblüht; Früchte nicht sichtbar, da die Krone nach dem Verblühen nicht abfällt (Gattungsmerkmal)		PICTURETEXT
9886			PICTURETEXT
9887			PICTURETEXT
9888			PICTURETEXT
9889			PICTURETEXT
9890	Blütenstand oben mit blühenden, unten mit verblühten Blüten		PICTURETEXT
9891			PICTURETEXT
9892			PICTURETEXT
9893			PICTURETEXT
9894			PICTURETEXT
9895			PICTURETEXT
9896			PICTURETEXT
9897			PICTURETEXT
9898			PICTURETEXT
9899			PICTURETEXT
9900			PICTURETEXT
9901	Blütenstand oben mit blühenden, unten mit verblühten Blüten		PICTURETEXT
9902			PICTURETEXT
9903			PICTURETEXT
9904			PICTURETEXT
9905	Stengel niederliegend (Pfeil)		PICTURETEXT
9906	Blütenstand oben mit blühenden, unten mit verblühten Blüten		PICTURETEXT
9907			PICTURETEXT
9908			PICTURETEXT
9909			PICTURETEXT
9910			PICTURETEXT
9911			PICTURETEXT
9912	Blütenstand von oben (einfache Dolde)		PICTURETEXT
9913			PICTURETEXT
9914	Blätter mit 5 Teilblättern, die 2 unteren sitzend (rote Pfeile), die 3 oberen auf einem kurzen Stiel (blaue Pfeile)		PICTURETEXT
9915			PICTURETEXT
9916			PICTURETEXT
9917	Lathyrus pratensis		PICTURETEXT
9918	Lathyrus vernus		PICTURETEXT
9919	Lathyrus pratensis windend an Gräsern		PICTURETEXT
9920	Lathyrus vernus, zusammen mit Galium odoratum (Rubiaceae)		PICTURETEXT
9921	Staubfäden alle gleich weit miteinander verwachsen (Pfeil, Stelle rot punktiert); Lathyrus pratensis		PICTURETEXT
9922	Blätter paarig gefiedert, mit grannenartiger Spitze (blauer Pfeil) oder endständiger Ranke (kein Endteilblatt); Lathyrus vernus		PICTURETEXT
9923	Nebenblätter relativ gross (Pfeile); Lathyrus pratensis		PICTURETEXT
9924	Stengel geflügelt, oben im Querschnitt; Lathyrus sp.		PICTURETEXT
9925			PICTURETEXT
9926			PICTURETEXT
9927			PICTURETEXT
9928			PICTURETEXT
9929	Blätter mit endständiger Ranke (blaue Pfeile)		PICTURETEXT
9930			PICTURETEXT
9931			PICTURETEXT
9932			PICTURETEXT
9933	zusammen mit Galium odoratum (Rubiaceae)		PICTURETEXT
9934			PICTURETEXT
9935			PICTURETEXT
9936			PICTURETEXT
9937	Blätter mit grannenartiger Spitze (blauer Pfeil)		PICTURETEXT
9938			PICTURETEXT
9939	Vicia cracca		PICTURETEXT
9940	Vicia sativa		PICTURETEXT
9941	Vicia sepium		PICTURETEXT
9942	Vicia cracca		PICTURETEXT
9943	Vicia sativa		PICTURETEXT
9944	Vicia sepium		PICTURETEXT
9945	Blätter paarig gefiedert, mit endständiger Ranke (kein Endteilblatt); Vicia sativa		PICTURETEXT
9946	untere Staubfäden weiter miteinander verwachsen als obere (Pfeil, Stelle rot punktiert); Vicia sepium		PICTURETEXT
9947	Nebenblätter relativ klein (Pfeil); Vicia sativa		PICTURETEXT
9948			PICTURETEXT
9949			PICTURETEXT
9950			PICTURETEXT
9951			PICTURETEXT
9952			PICTURETEXT
9953			PICTURETEXT
9954			PICTURETEXT
9955			PICTURETEXT
9956			PICTURETEXT
9957			PICTURETEXT
9958			PICTURETEXT
9959			PICTURETEXT
9960			PICTURETEXT
9961			PICTURETEXT
9962			PICTURETEXT
9963			PICTURETEXT
9964			PICTURETEXT
9965			PICTURETEXT
9966			PICTURETEXT
9967			PICTURETEXT
9968	Blütenstand kopfig, von radiär geteilten Hochblättern umgeben		PICTURETEXT
9969			PICTURETEXT
9970	Endteilblatt (blauer Pfeil) grösser als die seitlichen Teilblätter		PICTURETEXT
9971			PICTURETEXT
9972			PICTURETEXT
9973			PICTURETEXT
9974	Fruchtstand mit Früchten		PICTURETEXT
9975			PICTURETEXT
9976	Blütenstand eine einfache Dolde		PICTURETEXT
9977	Fruchtstand mit Früchten		PICTURETEXT
9978			PICTURETEXT
9979			PICTURETEXT
9980			PICTURETEXT
9981			PICTURETEXT
9982	Früchte schmal, stabförmig		PICTURETEXT
9983			PICTURETEXT
9984			PICTURETEXT
9985			PICTURETEXT
9986			PICTURETEXT
9987			PICTURETEXT
9988			PICTURETEXT
9989			PICTURETEXT
9990			PICTURETEXT
9991	Astragalus alpinus		PICTURETEXT
9992	Astragalus frigidus		PICTURETEXT
9993	Astragalus alpinus		PICTURETEXT
9994	Astragalus frigidus		PICTURETEXT
9995	Astragalus alpinus		PICTURETEXT
9996	Astragalus frigidus		PICTURETEXT
9997			PICTURETEXT
9998			PICTURETEXT
9999			PICTURETEXT
10000			PICTURETEXT
10001			PICTURETEXT
10002			PICTURETEXT
10003	Fruchtstand		PICTURETEXT
10004			PICTURETEXT
10005			PICTURETEXT
10006			PICTURETEXT
10007			PICTURETEXT
10008			PICTURETEXT
10009			PICTURETEXT
10010			PICTURETEXT
10011	unten links blühend, oben rechts fruchtend		PICTURETEXT
10012			PICTURETEXT
10013			PICTURETEXT
10014	blühend		PICTURETEXT
10015	fruchtend		PICTURETEXT
10016			PICTURETEXT
10017	Frucht flach, zwischen den Samen eingeschnürt		PICTURETEXT
10018			PICTURETEXT
10019			PICTURETEXT
10020	Onobrychis montana		PICTURETEXT
10021	Onobrychis viciifolia		PICTURETEXT
10022	Onobrychis montana		PICTURETEXT
10023	Onobrychis viciifolia		PICTURETEXT
10024	Onobrychis montana		PICTURETEXT
10025	Flügel (blauer Pfeil) viel kürzer als das Schiffchen; Onobrychis montana		PICTURETEXT
10026	Frucht eiförmig, mit kurzen Zähnen (für die Aufnahme wurde der Kelch vorne heruntergeklappt); Onobrychis viciifolia		PICTURETEXT
10027			PICTURETEXT
10028			PICTURETEXT
10029			PICTURETEXT
10030			PICTURETEXT
10031			PICTURETEXT
10032	Flügel (blauer Pfeil) etwa so lang wie der Kelch		PICTURETEXT
10033			PICTURETEXT
10034			PICTURETEXT
10035			PICTURETEXT
10036			PICTURETEXT
10037			PICTURETEXT
10038	Flügel (Pfeil) viel kürzer als der Kelch (für die Aufnahme Schiffchen und Fahne entfernt)		PICTURETEXT
10039	Frucht		PICTURETEXT
10040			PICTURETEXT
10041	Oxytropis campestris		PICTURETEXT
10042	Oxytropis jacquinii		PICTURETEXT
10043	Oxytropis campestris		PICTURETEXT
10044	Oxytropis jacquinii		PICTURETEXT
10045	aufgesetzte Spitze auf Schiffchen (Pfeile); Oxytropis campestris		PICTURETEXT
10046	Oxytropis jacquinii		PICTURETEXT
10047			PICTURETEXT
10048			PICTURETEXT
10049			PICTURETEXT
10050	aufgesetzte Spitze auf Schiffchen (Pfeile; Gattungsmerkmal)		PICTURETEXT
10051	Fruchtstand		PICTURETEXT
10052			PICTURETEXT
10053			PICTURETEXT
10054			PICTURETEXT
10055			PICTURETEXT
10056			PICTURETEXT
10057	Polygala chamaebuxus		PICTURETEXT
10058	Polygala vulgaris		PICTURETEXT
10059	Polygala chamaebuxus		PICTURETEXT
10060	Polygala vulgaris		PICTURETEXT
10061	2 grosse Kelchblätter (Pfeile); Polygala chamaebuxus		PICTURETEXT
10062	Polygala vulgaris		PICTURETEXT
10063			PICTURETEXT
10064			PICTURETEXT
10065			PICTURETEXT
10066			PICTURETEXT
10067			PICTURETEXT
10068	2 grosse Kelchblätter (Pfeile)		PICTURETEXT
10069			PICTURETEXT
10070			PICTURETEXT
10071			PICTURETEXT
10072			PICTURETEXT
10073			PICTURETEXT
10074			PICTURETEXT
10075			PICTURETEXT
10076			PICTURETEXT
10077			PICTURETEXT
10078			PICTURETEXT
10079	Carpinus betulus (Betulaceae); männliche (roter Pfeil) und weibliche (blauer Pfeil) Kätzchen		PICTURETEXT
10080	Fagus sylvatica (Fagaceae)		PICTURETEXT
10081	Quercus petraea (Fagaceae); Zweig mit männlichen Kätzchen		PICTURETEXT
10082	Betula pubescens (Betulaceae)		PICTURETEXT
10083	Castanea sativa (Fagaceae)		PICTURETEXT
10084	Juglans regia (Juglandaceae)		PICTURETEXT
10085	Alnus glutinosa (Betulaceae); sehr junge, weibliche Kätzchen (roter Pfeil); männliche Kätzchen (blauer Pfeil)		PICTURETEXT
10086	Quercus robur Fagaceae); verblühte männliche Kätzchen		PICTURETEXT
10087	Juglans regia (Juglandaceae); männliches Kätzchen		PICTURETEXT
10088	Alnus incana		PICTURETEXT
10089	Betula pendula; Zweig mit weiblichen Kätzchen		PICTURETEXT
10090	Carpinus betulus; Zweig mit Fruchtständen (alte, weibliche Kätzchen)		PICTURETEXT
10091	Corylus avellana; Zweig mit Haselnüssen (Nussfrüchte)		PICTURETEXT
10092	Alnus viridis		PICTURETEXT
10093	Betula pubescens		PICTURETEXT
10094	Ostrya carpinifolia		PICTURETEXT
10095	Carpinus betulus; männliche Kätzchen		PICTURETEXT
10096	Alnus glutinosa; alte, weibliche Kätzchen		PICTURETEXT
10097	Carpinus betulus; Fruchtstände (alte, weibliche Kätzchen)		PICTURETEXT
10098	Alnus glutinosa; letztjährige, verholzte Kätzchen (blauer Pfeil), junge, weibliche Kätzchen (rote Pfeile), noch nicht blühende, männliche Kätzchen (grüne Pfeile)		PICTURETEXT
10099	Alnus incana		PICTURETEXT
10100	Alnus viridis		PICTURETEXT
10101	Alnus glutinosa		PICTURETEXT
10102	Alnus incana		PICTURETEXT
10103	Alnus viridis		PICTURETEXT
10104	Alnus glutinosa; junge, weibliche Kätzchen (roter Pfeil); hängende, männliche Kätzchen (blauer Pfeil)		PICTURETEXT
10105	alte, leere (Nussfrüchte herausgefallen), vollständig verholzte, weibliche Kätzchen ('Zäpfchen'); Alnus incana		PICTURETEXT
10106	letztjährige, verholzte Kätzchen (blauer Pfeil), junge, weibliche Kätzchen (rote Pfeile), noch nicht blühende, männliche Kätzchen (grüne Pfeile)		PICTURETEXT
10107	Zweig mit jungen, noch nicht vollständig verholzten, weiblichen Kätzchen		PICTURETEXT
10108			PICTURETEXT
10109	junge, weibliche Kätzchen (roter Pfeil); hängende, männliche Kätzchen (blauer Pfeil)		PICTURETEXT
10110	alte, leere (Nussfrüchte herausgefallen), vollständig verholzte, weibliche Kätzchen ('Zäpfchen'); seitenständige Zäpfchen gestielt		PICTURETEXT
10111	Blattunterseite mit Haarbüscheln in den Nervenwinkeln		PICTURETEXT
10112			PICTURETEXT
10113			PICTURETEXT
10114			PICTURETEXT
10115			PICTURETEXT
10116	alte, leere (Nussfrüchte herausgefallen), vollständig verholzte, weibliche Kätzchen ('Zäpfchen'); seitenständige Zäpfchen sitzend		PICTURETEXT
10117	Blätter unterseits grau behaart		PICTURETEXT
10118			PICTURETEXT
10119			PICTURETEXT
10120	junge, verholzende, weibliche Kätzchen (grüner Pfeil); verblühtes, männliches Kätzchen (roter Pfeil); 'nächstjährige' männliche Kätzchen (oranger Pfeil)		PICTURETEXT
10121	Blätter spitz, unterseits grün		PICTURETEXT
10122	strauchförmige Wuchsform		PICTURETEXT
10123	strauchförmige Wuchsform		PICTURETEXT
10124	verblühtes, männliches Kätzchen (roter Pfeil); junge, verholzende, weibliche Kätzchen (grüner Pfeil); alte, vollständig verholzte, weibliche Kätzchen (blauer Pfeil)		PICTURETEXT
10125	Blätter unterseits kahl, grün		PICTURETEXT
10126			PICTURETEXT
10127			PICTURETEXT
10128	Betula pendula; Zweig mit weiblichen Kätzchen		PICTURETEXT
10129	Betula pubescens; Zweig mit weiblichen (grünlich) und männlichen (braun) Kätzchen		PICTURETEXT
10130	Betula pendula		PICTURETEXT
10131	Betula pubescens		PICTURETEXT
10132	Betula pendula; männliche Kätzchen hängend; junge, weibliche Kätzchen aufrecht (alte, weibliche Kätzchen sind hängend!)		PICTURETEXT
10133	weibliches Kätzchen		PICTURETEXT
10134	Zweig mit weiblichen Kätzchen		PICTURETEXT
10135	hängendens, männliches Kätzchen (roter Pfeil), junges, aufrechtes, weibliches Kätzchen (blauer Pfeil)		PICTURETEXT
10136			PICTURETEXT
10137	Blattstiele und junge Zweige kahl		PICTURETEXT
10138	männliche Kätzchen hängend; junge, weibliche Kätzchen aufrecht (alte, weibliche Kätzchen sind hängend!)		PICTURETEXT
10139	weibliches Kätzchen		PICTURETEXT
10140			PICTURETEXT
10141			PICTURETEXT
10142	Zweig mit weiblichen (grünlich) und männlichen (braun) Kätzchen		PICTURETEXT
10143			PICTURETEXT
10144	Blattstiele und junge Zweige behaart		PICTURETEXT
10145	Blattstiele und junge Zweige behaart		PICTURETEXT
10146	weibliches Kätzchen		PICTURETEXT
10147			PICTURETEXT
10148			PICTURETEXT
10149	Zweig mit Fruchtständen (alte, weibliche Kätzchen)		PICTURETEXT
10150	männliche (roter Pfeil) und weibliche (blauer Pfeil) Kätzchen		PICTURETEXT
10151			PICTURETEXT
10152	männliche Kätzchen		PICTURETEXT
10153	junges, weibliches Kätzchen; die roten Narben ragen zwischen den Vorblättern hervor		PICTURETEXT
10154	Fruchtstände (alte, weibliche Kätzchen)		PICTURETEXT
10155	die Nussfrüchte (rote Pfeile) sitzen in der Achsel von 3teiligen Vorblättern		PICTURETEXT
10156			PICTURETEXT
10157	Zweig mit Haselnüssen (Nussfrüchte)		PICTURETEXT
10158	Zweig mit männlichen Kätzchen		PICTURETEXT
10159	Haselnüsse (Nussfrüchte) von unregelmässig zerschlitzter Hülle umgeben		PICTURETEXT
10160			PICTURETEXT
10161	männliche Blüten in hängenden Kätzchen; weibliche Blüten von Blattknospen eingeschlossen, nur die roten Narben herausragend (rote Pfeile)		PICTURETEXT
10162	reife Haselnuss (Nussfrucht)		PICTURETEXT
10163			PICTURETEXT
10164			PICTURETEXT
